embedding_id,compute_herdans_v,compute_brunets_w,tuldava_ln_ttr,simpsons_index,sichel_s_measure,orlov_sigma,pos_frequencies_pos_frequencies_ADJ,pos_frequencies_pos_frequencies_ADP,pos_frequencies_pos_frequencies_ADV,pos_frequencies_pos_frequencies_AUX,pos_frequencies_pos_frequencies_CCONJ,pos_frequencies_pos_frequencies_DET,pos_frequencies_pos_frequencies_INTJ,pos_frequencies_pos_frequencies_NOUN,pos_frequencies_pos_frequencies_NUM,pos_frequencies_pos_frequencies_PART,pos_frequencies_pos_frequencies_PRON,pos_frequencies_pos_frequencies_PROPN,pos_frequencies_pos_frequencies_PUNCT,pos_frequencies_pos_frequencies_SCONJ,pos_frequencies_pos_frequencies_SYM,pos_frequencies_pos_frequencies_VERB,pos_frequencies_pos_frequencies_X,yules_k_characteristic,honores_r,renyis_entropy,perplexity,burstiness,hapax_dislegomena_rate,dugast_vmi,average_word_length,prosodic_patterns,compute_inversion_frequencies_classic_inversion,compute_inversion_frequencies_expletive_inversion,compute_inversion_frequencies_emphatic_inversion,clauses_per_sentence,modifiers_per_noun_phrase,coordinated_phrases_per_sentence,coordinate_phrases_ratio,sentence_length_variation,clause_length_variation,dependent_clauses_ratio,subordination_index,average_sentence_depth,compute_average_dependency_distance,frazier_depth,branching_factor_for_text,compute_hierarchical_structure_complexity,compute_yngve_depth,long_word_rate,short_word_rate,lexical_density,calculate_embedded_clause_ratio,ratio_of_stressed_syllables,pairwise_variability_index,compute_zipfian_loss,frequent_delimiters_rate,preposition_usage_in,preposition_usage_of,preposition_usage_to,preposition_usage_for,preposition_usage_with,preposition_usage_on,preposition_usage_at,preposition_usage_by,preposition_usage_from,preposition_usage_up,preposition_usage_about,preposition_usage_into,preposition_usage_over,preposition_usage_after,lessfrequent_delimiters_rate,parentheticals_and_brackets_rate,calculate_cumulative_syntactic_complexity,average_syntactic_branching_factor,calculate_structural_complexity_index,lexical_overlap,analyze_passiveness_average_passiveness,analyze_passiveness_std_passiveness,ratio_of_cleft_sentences,calculate_noun_overlap,pronoun_sentence_opening_ratio,calculate_fronted_adverbial_ratio,rare_words_ratio,summer_index,dale_chall_complex_words_rate,guirauds_index,syll_per_word,average_sentence_length,normalized_alliteration,tempo_variation,rhythmic_complexity,complex_words_rate,detailed_conjunctions_usage_coordinating,detailed_conjunctions_usage_subordinating,detailed_conjunctions_usage_correlative,auxiliary_infipart_modals_usage_rate_1,auxiliary_infipart_modals_usage_rate_2,auxiliary_infipart_modals_usage_rate_3,auxiliary_infipart_modals_usage_rate_4,sentence_type_ratio_simple,sentence_type_ratio_compound,sentence_type_ratio_complex,sentence_type_ratio_compound-complex,figurative_vs_literal_ratio,flesch_reading_ease,GFI,coleman_liau_index,ari,dale_chall_readability_score,lix,smog_index,rix
1.0,0.8914834714001613,0.12062001460887464,0.8914834714001613,0.9095548351030468,0.3735259463789482,0.02600783525539497,0.7919265050345264,0.6087616256027815,0.2530463342032854,0.6227560052672385,0.28922637481035485,0.2557184030890977,0.0,0.8719499211112327,0.17228675257035364,0.3101209235393777,0.4804610607969995,0.1655874423643823,0.05189869713231054,0.5137792700475287,0.1591976099018243,0.6210124396722463,0.0,0.05382574363808275,0.36443508831978416,0.8763273946422678,0.7396096319701705,0.33558504592672805,0.7329409569905175,0.31228821050896416,0.8870557537573049,0.11953258684325949,0.6056124657336606,0.672413793103448,0.0,0.5106282475200755,0.3039993711685486,0.30791018888340793,0.28042931644626545,0.11953258684325949,0.22232759961272544,0.45665167191628264,0.649365689998629,0.6393405573860189,0.3041484938277067,0.6393405573860189,0.5349903836006633,0.4757796206413843,0.45631724744246516,0.6622064661378068,0.06220072301755844,0.9470852209528156,0.9388913138367525,0.21054162091068176,0.27743973686106305,0.3928339108205992,0.053955991574327074,0.49271711938319346,0.6256505743000719,0.37543360300993867,0.024804675093692854,0.18030735970004796,0.38297184918806504,0.08843752728542781,0.16699584199584203,1.0,0.0,1.0,0.2848557692307694,1.0,0.0,0.2862173038229337,0.0,0.1085972850678733,0.4750044058039123,0.4248277420083589,0.17109991684733353,0.7056418973611788,1.0,0.5782684197469612,0.8974219514848253,0.5436531546679774,0.2574984274032139,0.44001397530533837,0.17850507940102606,0.739083281662201,0.3752154607548423,1.0,0.4179550679283628,0.17476905137329798,0.12617575687621588,0.9918762850494569,1.0,0.12875217209663103,0.37252760085761677,,0.226383549869938,0.7664745814994736,0.7570992751960244,0.4158218841483431,0.10585404971932637,0.31121780881711053,1.0,0.4852426439039811,0.40547410583613647,0.33750000000000013,0.6083418107833162,0.759170653907496,0.6120689655172412,0.7164179104477607,0.5981630309988517,0.7826086956521738,0.6030303030303031
2.0,0.5638888111233523,0.4180594168935979,0.5638888111233523,0.9211901348853031,0.4950731290427852,0.3128416279900672,0.6998289551660318,0.5708865852156739,0.5829026271489787,0.586136199301032,0.45731822139714234,0.5345541675448018,0.0,0.571751902699304,0.23830374317516026,0.5889220958706796,0.4417775795104977,0.26171904322289263,0.19158961368926297,0.30085219112061656,0.0,0.4514749135281068,0.0,0.08842655021514442,0.24966720470729611,0.891672922940087,0.28680519874482907,0.262838150980574,0.48629030022160213,0.4273655191485839,0.6309095921446181,0.23258455484896753,0.05435456376878946,0.3611111111111108,0.0,0.416627477156308,0.6883956592430142,0.3937428429814217,0.4007870530961806,0.23258455484896753,0.2765019888854695,0.32697612900473166,0.4794189145652109,0.5710589858571922,0.3246153068325227,0.5710589858571922,0.7279096675297114,0.5016989796946142,0.42371136263109704,0.6101765211775749,0.2307202527959868,0.6920576523446236,0.6202531645569621,0.44609099515693607,0.3523565049543387,0.3211707911574738,0.0,0.672614181624312,0.5670882608531377,0.21898947963632592,0.4283019687948194,0.2148915921880167,0.16433047556802852,0.5552518071569387,0.611564722617355,0.5181704618996735,0.43157894736841795,0.3710526315789449,0.6236842105263151,0.0,0.23157894736841947,0.19819338658740052,0.9297789336801094,0.3212669683257918,0.37649063032367963,0.38294649369049766,0.5922730025806688,0.6859676577986438,0.8507056704873468,0.3525179856115106,0.7460567823343849,0.3590342029951933,0.6201669123518212,0.35658665530793665,0.41243845615275027,0.5587119117430426,0.4944642841049842,0.7075014243213705,0.3826575155388059,0.6438133257466632,0.2733559099368336,1.0,0.8449494863075676,0.28942567460618657,0.6071932144204466,,0.33464669341145414,0.452259420089161,0.48461250333142847,0.7965965557984719,0.39437984496124046,0.6793248945147681,0.35478621097795515,0.4435834000339565,0.3219988417307852,0.3325,0.5208545269582909,0.5566188197767146,0.5431034482758621,0.552238805970149,0.5694603903559126,0.5797101449275361,0.590909090909091
3.0,0.6637830818162492,0.3285383885206984,0.6637830818162492,0.5846794375710459,0.3560065823425397,0.24435880138745267,0.5011037571456116,0.9411594768890282,0.3031249194648012,0.33946496294271045,0.8967202446130158,0.5712232064981208,0.0,0.48200204666394336,0.11867349071978557,0.5165974333514743,0.5129693768931601,0.34132230330141844,0.18451227878200516,0.40860912434014396,0.0,0.41672752248824435,0.0,0.39960365510977264,0.413567552332617,0.5014917619591636,0.49616563997970975,0.20578824575553897,0.615423490574429,0.2948629735045814,0.7565412333934359,0.2761628207989511,0.0,0.0,0.0,0.7112137623446957,0.6043035036165765,0.8645304568527918,0.8134228798399077,0.2761628207989511,0.6906561119506538,0.42488971931106173,0.5973900162242235,0.9854475681269405,0.49120111918204035,0.9854475681269405,0.7347848776581972,0.9635492946195833,0.4271531794460686,0.7637139273485728,0.46379070195022454,0.47594199088276606,0.8259493670886077,0.3540992087772304,0.35244334292914614,0.4216526109923267,0.015535532861157617,0.41978587793409183,0.46192230457305805,0.23342521911224226,0.10616644720691006,0.5848286375998643,1.0,0.6298509065251406,0.8437910883856831,0.28509378695252335,0.0,0.4763513513513515,0.20016891891891764,0.31621621621621454,0.0,0.056084899461162005,0.13155473781048255,0.14027149321266968,0.4719974446337308,0.5924286494220415,0.3685602325751738,0.5553110328638499,0.6604292447072891,0.41546762589928066,0.5465299684542587,0.7773115153788448,0.3221198694029852,0.18083568176195344,0.2862136527897512,0.7300977522994997,0.3564376219115015,0.8077374156997701,0.5983858752688812,0.39413113221548735,0.3364593912427987,1.0,0.5844228319153754,0.7494242076216271,0.6477073683961555,,0.34886023351012324,0.44007588053881214,0.39333535861798014,0.2178405097322036,0.0,0.5822784810126582,0.929635486018642,0.4987618696791094,0.45737155621742387,0.21575000000000003,0.8097660223804679,0.7240829346092506,0.7844827586206896,0.7910447761194027,0.8277841561423648,0.9565217391304348,0.881818181818182
4.0,0.5089627206434855,0.47663402824663975,0.5089627206434855,0.9650802878732763,0.30495491849445455,0.1865718139564764,0.1471529065154199,0.5508854701152359,0.11140015166161078,0.6484575556998361,0.3265074856918128,0.6322877143644847,0.0,0.9352901183326687,0.5210133649884027,0.4923814950033719,0.4024944666060303,0.13693799372088433,0.0,0.5884873721974928,0.22345364684738686,0.7949787270800465,0.1511532125205839,0.029428449293646887,0.07883319245682185,0.951026164104501,0.4321934283878598,0.041381843877143436,0.8094316943412883,0.24783197604581134,0.6820150606997247,0.2990097418449003,0.1744246861924687,0.16250000000000003,0.0,0.521271560551586,0.2961063906789319,0.3631172127365021,0.4970302766912937,0.2990097418449003,0.14757914665828836,0.532550363856031,0.7073828660596985,0.7001034839599861,0.30135961076956563,0.7001034839599861,0.33456173881292806,0.6947327422355565,0.38032892765775533,0.5732153593621602,0.0,0.7939395047517684,0.79746835443038,0.4935417811870195,0.5697303658260363,0.24722842467258008,0.0,0.2773473969818559,0.6401613196768552,0.2309488824379697,0.7060280759702728,0.528224377712817,0.4305959937859439,0.3550159070198717,0.24946707270650992,0.847035889917716,0.2887323943661949,0.0,0.4172535211267608,0.6591549295774659,0.0,0.35152388797364126,0.11779242174629288,0.334841628959276,0.7086882453151617,0.4817773636055575,0.6428835923674978,0.5583920187793427,0.8179481293561565,0.45323741007194257,0.7261041009463721,0.7576706676669169,0.0,0.3177778030057292,0.38077513867639345,0.3738314616172959,0.30470062920356483,0.5054618734947882,0.45611709451966104,0.9710843039751809,0.3703965993269908,0.8181690551955967,0.8308467627265733,0.41282688534496775,0.12116779919018247,,0.4867971478659972,0.8434729771456992,0.3323285761993412,0.741851721409568,0.31177325581395365,0.2329113924050633,0.6118841544607193,0.6712671905697445,0.3283693224125095,0.4652500000000001,0.6124109867751779,0.5661881977671452,0.6551724137931034,0.45149253731343275,0.6636050516647529,0.7101449275362319,0.6712121212121214
5.0,0.7986426199709382,0.12162940215695357,0.7986426199709382,0.9170584743561375,1.0,0.5808934085689733,0.10431275087034104,0.09254328637983222,0.12417231819751856,0.057829644070735375,0.02535216088098592,0.0550618512514918,0.3820395738203823,0.19877807006454398,0.15400700470740536,0.8640832102681908,0.709114585001061,0.5990576932872519,0.8594087941444404,1.0,0.0,0.759937000905378,1.0,0.11632960612918768,1.0,0.8862056343697924,0.05291143544301301,0.1929075483877335,0.2556507870894703,1.0,0.5986739266666138,0.09536913427370548,0.0,0.1382978723404252,0.0,0.4140081008510443,0.05081174355572208,0.10370744926312486,0.07495110821381998,0.09536913427370548,0.11734941017362822,0.7035857140551312,0.7903341124095715,0.6685761047463175,0.2738433688440257,0.6685761047463175,0.655865564641916,0.6208058812882898,0.27867620420158995,0.641666578800642,0.45614550560027634,0.17417169510139663,0.9138163210342043,0.5846896781434734,0.4768034934461609,0.0,0.4880073314909634,0.5329925810789666,0.2522955931041131,0.7839776942260702,0.17457510137175453,0.6652322115835917,0.13423977628293876,0.3255671133549055,1.0,0.44409920656938284,0.15298507462686212,0.13152985074626566,0.11054104477611698,0.17462686567163815,0.0,0.34796966731898155,0.5441400304414037,1.0,0.6832433216136865,0.39192548424903867,0.3404111879583613,0.17280990909999,0.3409800520140114,0.5560998010102556,0.712094771461172,0.628960431597261,0.6340659292191523,0.8908991373782496,0.2987486602285697,1.0,1.0,0.38975573710999994,0.36205543636951315,0.28857036075107717,0.10226657705624562,0.913530084594663,0.30975012213324016,0.0,0.5806763469979317,,0.06999349913794968,0.3660841687084537,0.204877217535902,0.21196658017450265,0.2061479465611085,0.15486129814166444,0.6722101028416013,0.7807096378659308,0.5076915764959362,0.42124999999999996,0.5218718209562563,0.751196172248804,0.5086206896551725,0.9589552238805965,0.6172981247608111,0.5797101449275361,0.5257575757575759
6.0,0.8247023290921986,0.11061672520676864,0.8247023290921986,0.8866448425813082,1.0,0.5398738736832387,0.2673704259278859,0.270611402981954,0.20066723526936472,0.04952370790321518,0.1638274012742557,0.47223861881545787,0.41333882256073595,0.13771562313334332,0.07341459950440314,0.3565860089057272,0.5023569429963081,0.5607925945941928,0.5760213789352971,0.5722467126426923,0.05584041318911003,0.6343536145134884,1.0,0.14385433642996326,0.9619375374196061,0.8465667677627228,0.0817668469093871,0.31157703884246596,0.29531922926624665,1.0,0.5151378058807204,0.03821512254120299,0.07276252678844786,0.15853658536585358,0.5365853658536587,0.4071904210599928,0.48172207193116945,0.2090672729523788,0.3421665160253077,0.03821512254120299,0.36267709896258415,0.4041745275422465,0.5913968319153432,0.6747070057799576,0.35411214223323983,0.6747070057799576,1.0,0.5996984981942267,0.38765250807483836,0.5263194136577569,0.4760490368104513,0.15995307538947792,0.8363692497684471,0.43261472741663515,0.37727378714135107,0.1852764946701607,0.15835782741486062,0.5419907508241013,0.32540252281817245,0.7159384891405779,0.6872403966149895,0.5288944649359247,0.1832164413956736,0.1663437822706601,0.5238874212558429,0.5065480401031177,0.0,0.0,0.33411654135338403,0.0,0.0,0.276083632300179,0.3532317826265965,0.7013574660633485,0.48992396227199064,0.4350723056535885,0.31406355095084443,0.28741555021184023,0.5698730439907345,0.3648008422530267,0.44433330768638907,0.3533566318408871,0.6743391780932735,0.7213629688813376,0.26529895934854986,0.9268353614689021,1.0,0.39552366538424605,0.4274943346368404,0.41027586841731495,0.04837313859487151,0.9628288626230102,0.5758984012735228,0.19063484257571234,0.484834797344644,,0.04898437013111329,0.32078292185580487,0.1660400565404024,0.20151579611963227,0.19420022688598987,0.3479468971904906,0.9147315774089835,0.49684939383774984,0.5674954143435702,0.38075000000000003,0.5350966429298067,0.5470494417862838,0.4741379310344827,0.9291044776119398,0.5350172215843857,0.5652173913043479,0.4848484848484848
7.0,0.13075436697298448,0.7848546184965184,0.13075436697298448,0.5169582773149886,0.6523058796462864,1.0,0.261539489211997,0.32744549011407786,0.19797540493365476,0.9239648328616982,0.24327017000005027,0.9713871536763298,0.0,0.8235918675351329,0.35011437345661967,0.25488929419770284,0.07879831155459403,0.11676891679932373,0.3419524324364091,0.47326133699973727,0.3311794011739682,0.6539916254451408,0.0,0.5242394809370431,0.14149373813283964,0.4339750600176423,0.0,1.0,0.400974334336372,0.5880109980357827,0.6558135712176769,0.04519725888090385,0.7120785841388929,0.22413793103448246,0.0,0.08671509600863334,0.42300642795024007,0.08950877583819991,0.1321713367436663,0.04519725888090385,0.10840324720457825,0.22785561505443228,0.3817402181478363,0.21123812016034063,0.026587231210681617,0.21123812016034063,0.24927285904169888,0.08212278263946925,0.14273306932351676,0.6691035863697086,0.49271996049032407,0.7189789974916472,0.40200785683107804,0.33017802994204093,0.26140360622508163,0.6417807972329062,0.16518574212985362,0.4817030135316969,0.2697415649676955,0.5195778211045383,0.44756185185582403,0.6370221759372703,0.22613909100395538,0.547395079381458,0.6009371709371714,0.5097177915021779,0.638961038961036,0.18311688311688,0.5386363636363624,0.24311688311687948,0.22857142857142468,0.39694597318037383,0.0,1.0,0.14738882688127836,0.09498663353288912,1.0,0.8005504290108468,0.9825748047413074,0.230960059538576,0.9937452409441969,0.2727449103655226,0.17640485312899087,0.42699790420031547,1.0,0.22850105914941557,0.6491468657317659,0.5393279915790269,0.09575820635825467,0.2875285881168395,0.06765242214626302,0.9992496128708104,0.4198255963517798,0.2358017676419554,0.3988799339546208,,1.0,0.2580676245052486,0.670047085506579,0.5721095081627823,0.5524258219727346,0.411610650371017,0.6444740346205061,0.3121965539823408,0.26708090481937,0.5735,0.09053916581892159,0.5550239234449762,0.18103448275862064,0.05597014925373114,0.2912361270570224,0.4057971014492752,0.24242424242424246
8.0,0.7290892703938631,0.26197551081502485,0.7290892703938631,0.40287375924401764,0.2853941278034052,0.19555184963898228,0.44504036992476786,0.3707909895901737,0.27040258682199575,0.4669450542390549,0.0,1.0,0.0,0.5615611204286419,0.7683659120666398,0.24099778023887816,0.031353212092122315,0.39075162377609773,0.33697923214100484,0.30298350791080475,0.606874110229812,0.9424300699210508,0.0,0.563059416964433,0.35697422846216315,0.3267351161355466,0.654585781188021,0.21886328662473575,0.9415656541283207,0.2316373496244576,0.6433759133132237,0.08376225145200375,0.8969037656903768,0.26000000000000006,0.0,0.05433031447685791,0.6281902232934942,0.0,0.0,0.08376225145200375,0.03439281622688168,0.11147762074681794,0.23826524060246917,0.0,0.019293360675147593,0.0,0.11120277364866119,0.19214757932111967,0.0,0.5616962553518055,0.27222664675635694,0.6779266362054586,0.29620253164556953,0.3627134648437654,0.2630400772252186,0.7180361957925403,0.3641456689266434,0.0,0.20294841554712326,0.5150719603645812,0.9174078880106956,1.0,0.617593655431493,0.3607977947137987,0.7804247104247116,0.30896686956166475,0.0,0.3357142857142853,0.28214285714285703,1.0,0.0,0.06819271332693602,0.0,0.0588235294117647,0.0,0.0,0.2936891306661688,0.7814553990610327,1.0,0.1510791366906475,0.7620189274447949,0.20772693173293344,0.2647968490878941,0.6459409376216543,0.2089881344226582,0.6631628501754486,0.286509927693011,0.5692906607527094,0.0,0.15209186361992186,0.06733822897990281,0.9996177798421119,0.6971791824414062,0.05075244929694974,0.0,,1.0,0.17187428436308377,0.0035491091308280783,0.03674657821845188,1.0,0.0,0.5141145139813583,0.2948919449901769,0.0,0.6572500000000001,0.05595116988809757,0.44178628389154695,0.017241379310344907,0.6343283582089552,0.05893608878683528,0.33333333333333315,0.02424242424242424
9.0,0.17313164270970852,0.7849020574497915,0.17313164270970852,0.620411980299971,0.5054740466706651,0.9456088097431116,0.38399845624946194,0.4063075730511062,0.20367707694883466,0.4693694602397837,0.0,0.8901602297719041,0.551446356645903,0.7983288278769254,0.1785004440463636,0.32517459087887335,0.1577110363471539,0.35167699871943187,0.3538033117884315,0.602769280757343,0.6456509437102603,0.47566168424027155,0.0671915049432411,0.412888659831284,0.34847231518348915,0.5383906302733321,0.021795061302041657,1.0,0.0,0.435685234547052,0.6033030792393362,0.06403769898970717,0.16683243020783312,0.5327868852459011,0.721311475409836,0.151377286431261,0.3698703994050868,0.0,0.07101966260531159,0.06403769898970717,0.2551283713446827,0.22035410499338787,0.3133440792124804,0.15124491769349507,0.2698650223756586,0.15124491769349507,0.6694291077450685,0.07591375126476191,0.22020563977165722,0.6473001938170845,0.3904180092251755,0.6871164957961378,0.5061216019921145,0.2711693504800464,0.20674300223108744,0.4202378482004892,0.3816590383764226,0.6015774679154319,0.3823579215488928,0.3928897830903864,0.5522055575826249,0.5720449654192521,0.3171750362196621,0.1889547139500947,0.43892879590553996,0.4835734853889942,1.0,0.11710963455149427,0.5905315614617939,0.15548172757475018,0.14617940199335458,0.5803996442956519,0.0,0.7511312217194569,0.20549054654117901,0.14426170869804852,0.8785958797173699,0.43686985299776787,0.7720553404399343,0.09659157919565954,0.9096033510885868,0.4344016331951842,0.5516288095043906,0.5893389565545033,0.9261271768828788,0.24432304226024584,0.5027901355771535,0.634682905752098,0.1429880155445656,0.3507463922254495,0.06440314914219297,0.9919315984640295,0.5342012697495822,0.06800424730336307,0.46011659600893157,,0.8500690964704684,0.011373526698085624,0.25329447616027034,0.33212246195013967,0.6573579870377431,0.31023033824444907,0.8795485800353627,0.14269649049352084,0.3199101595400558,0.505,0.1963377416073245,0.5454545454545454,0.2758620689655173,0.16791044776119407,0.36356678147722904,0.4927536231884058,0.33484848484848495
10.0,0.0,0.9655491624166255,0.0,0.13007493873122036,0.0,0.14690261354322456,1.0,0.15687396249092467,0.2667765699952379,1.0,0.5167391823012059,0.9332599637471756,0.0,0.43735588058629804,0.028559102320683902,0.782841445902772,0.40043664611028473,0.0,0.047602898535728216,1.0,0.23425969539959127,0.15977446978530035,0.0,0.7809291104384333,0.04951498549949107,0.09786275762973681,0.994090681281011,0.0,0.09401836707058084,0.0,0.44662282701871886,0.0,0.4523012552301257,1.0,0.0,0.1682956355527238,1.0,0.18366405168435623,0.4001718620362687,0.0,0.09064836266344523,0.5593459020538899,0.5403349016036827,0.34767850983097603,0.206764632029849,0.34767850983097603,0.7911735611550369,0.08885845406940594,0.2713617690587845,0.5810742781363053,0.5536260785836267,0.6211292530418489,0.6151898734177216,0.08214775462774974,0.14708232004605343,0.1685244893838676,0.1911994490471473,0.3220887582411498,0.7168541772092311,0.6190760902311393,0.1662763466042157,0.85256856376946,0.0,0.18582460318937152,0.0,0.8809424471561096,0.6721311475409834,1.0,0.0,0.0,0.0,0.5264618800888234,0.0,0.06334841628959277,0.4695059625212947,0.19682744079219844,0.7249649786314543,0.1504694835680752,0.3291357717499532,0.21151079136690648,0.8577917981072555,0.8990847711927984,0.47645107794361546,0.08447714644324339,0.6099253384519302,0.0,0.0,0.8122963332349975,0.17344696434020831,0.9712530097671536,0.0,0.8325844571631551,0.5585437166965515,0.3690760053376904,1.0,,1.0,0.5868860358541667,0.7059327532140589,0.7442324736569077,0.4988372093023258,0.12810126582278483,0.592330226364847,0.5959921414538311,0.0,0.671,0.1800610376398779,0.2503987240829346,0.20689655172413793,0.0,0.2939150401836968,0.5362318840579708,0.3363636363636364
