embedding_id,compute_herdans_v,compute_brunets_w,tuldava_ln_ttr,simpsons_index,sichel_s_measure,orlov_sigma,pos_frequencies_pos_frequencies_ADJ,pos_frequencies_pos_frequencies_ADP,pos_frequencies_pos_frequencies_ADV,pos_frequencies_pos_frequencies_AUX,pos_frequencies_pos_frequencies_CCONJ,pos_frequencies_pos_frequencies_DET,pos_frequencies_pos_frequencies_INTJ,pos_frequencies_pos_frequencies_NOUN,pos_frequencies_pos_frequencies_NUM,pos_frequencies_pos_frequencies_PART,pos_frequencies_pos_frequencies_PRON,pos_frequencies_pos_frequencies_PROPN,pos_frequencies_pos_frequencies_PUNCT,pos_frequencies_pos_frequencies_SCONJ,pos_frequencies_pos_frequencies_SYM,pos_frequencies_pos_frequencies_VERB,pos_frequencies_pos_frequencies_X,yules_k_characteristic,honores_r,renyis_entropy,perplexity,burstiness,hapax_dislegomena_rate,dugast_vmi,average_word_length,prosodic_patterns,compute_inversion_frequencies_classic_inversion,compute_inversion_frequencies_expletive_inversion,compute_inversion_frequencies_emphatic_inversion,clauses_per_sentence,modifiers_per_noun_phrase,coordinated_phrases_per_sentence,coordinate_phrases_ratio,sentence_length_variation,clause_length_variation,dependent_clauses_ratio,subordination_index,average_sentence_depth,compute_average_dependency_distance,frazier_depth,branching_factor_for_text,compute_hierarchical_structure_complexity,compute_yngve_depth,long_word_rate,short_word_rate,lexical_density,calculate_embedded_clause_ratio,ratio_of_stressed_syllables,pairwise_variability_index,compute_zipfian_loss,frequent_delimiters_rate,preposition_usage_in,preposition_usage_of,preposition_usage_to,preposition_usage_for,preposition_usage_with,preposition_usage_on,preposition_usage_at,preposition_usage_by,preposition_usage_from,preposition_usage_up,preposition_usage_about,preposition_usage_into,preposition_usage_over,preposition_usage_after,lessfrequent_delimiters_rate,parentheticals_and_brackets_rate,calculate_cumulative_syntactic_complexity,average_syntactic_branching_factor,calculate_structural_complexity_index,lexical_overlap,analyze_passiveness_average_passiveness,analyze_passiveness_std_passiveness,ratio_of_cleft_sentences,calculate_noun_overlap,pronoun_sentence_opening_ratio,calculate_fronted_adverbial_ratio,rare_words_ratio,summer_index,dale_chall_complex_words_rate,guirauds_index,syll_per_word,average_sentence_length,normalized_alliteration,tempo_variation,rhythmic_complexity,complex_words_rate,detailed_conjunctions_usage_coordinating,detailed_conjunctions_usage_subordinating,detailed_conjunctions_usage_correlative,auxiliary_infipart_modals_usage_rate_1,auxiliary_infipart_modals_usage_rate_2,auxiliary_infipart_modals_usage_rate_3,auxiliary_infipart_modals_usage_rate_4,sentence_type_ratio_simple,sentence_type_ratio_compound,sentence_type_ratio_complex,sentence_type_ratio_compound-complex,figurative_vs_literal_ratio,flesch_reading_ease,GFI,coleman_liau_index,ari,dale_chall_readability_score,lix,smog_index,rix
1,0.1906307078021548,0.7830368787541987,0.1906307078021548,0.5026221878762476,0.21522908396437812,0.5727665710822478,0.6119896693344938,0.4731357756563814,0.5121052016523436,0.8303259620003027,0.41057178025264396,0.6708160814662082,0.0,0.3962650548260696,0.07873860406639188,0.26726093978375254,0.48333872028656943,0.0276530970333555,0.3782724907254199,0.3750158686528564,0.0,0.5531354387254227,0.0,0.5181997352941614,0.10175232082172751,0.38050755830412736,0.14039194750363904,0.7515590492618262,0.3259449294664238,0.14875556638613693,0.6629261774534781,0.2229967314944842,0.474679554528262,0.0,0.0,0.28546124527526034,0.8103805293345464,0.24285970585532565,0.46403498936999094,0.2229967314944842,0.24296839062950545,0.3273166233291829,0.6109390901667086,0.33041017472745005,0.22739137500750606,0.33041017472745005,0.7711174075868976,0.19999355366377541,0.4410856893340593,0.6703382224008063,0.4819489453823744,0.5917247823763938,0.6329065856569382,0.3994301590742917,0.3288323143825846,0.33458293195813754,0.5120780168217675,0.375356813333714,0.5529740587904078,0.48131270875837245,0.09242189698846019,0.3373205741626795,0.0,0.12931656927209148,0.8893058161350841,0.6950177703701472,0.0,0.0,0.5598086124401911,0.0,0.12641119414851318,0.07743962242680544,0.0,0.30372639101582427,0.35748640717429864,0.3059744735475067,0.8919419220432061,0.42343857048380845,0.788360921004485,0.43076923076923074,0.8508231621853004,0.06853146853146842,0.5738874671491647,0.2852909528277269,0.6782616901864137,0.35488595829816855,0.21256041479508173,0.7468972446118155,0.3009718277950626,0.296119209555965,0.2700370671346754,0.9969388800002514,0.6822659470717413,0.36379022539028927,0.4431361125262796,,0.3555341621003889,0.23706408403951856,0.9172510820667749,0.8431041241176943,0.36550037129253454,0.27357655789677715,0.7317648115304312,0.34259428279361814,0.25404462159072705,0.3334235453315289,0.35092024539877303,0.6810121107266437,0.42452830188679197,0.21088769004413926,0.47729757999334366,0.6310679611650486,0.452223273415326
2,0.2797495417825989,0.6834307714910083,0.2797495417825989,0.5536927356599346,0.3009745762272332,0.5494193910088901,0.5393460670417171,0.5849488628633744,0.6486410530705438,0.5693786162803416,0.22855325982502867,0.7705553400725332,0.0,0.4279311316266832,0.16283819743631395,0.4058751267921354,0.4254125017154904,0.03638697262371039,0.32054152289413984,0.5137857280168874,0.0,0.5408247017066379,0.0,0.4671998123707282,0.1538728444880294,0.4288794837928131,0.13557489724439473,0.6562103878173831,0.27689427798867694,0.21880602849417397,0.5913778220867694,0.23610894741738161,0.3831721220912498,0.07467707212055959,0.0,0.4795651989811038,0.9367730466202083,0.17245650510414737,0.332009719027279,0.23610894741738161,0.20945320325370856,0.46853520397744103,0.7629419103965622,0.4326048659239786,0.30505892659726,0.4326048659239786,0.7891135692715515,0.3414719631252472,0.4688082160805115,0.5837949450484999,0.5650125442872161,0.6148844853794231,0.6576504845534374,0.547063613602263,0.46580665544558986,0.4381579539885595,0.3817232550647894,0.18702862568589856,0.673849555073735,0.43519707559412496,0.02824002407980735,0.2748538011695906,0.07193829474107713,0.31610716933177974,0.8522514071294555,0.5096796982714416,0.0,0.0,0.769736842105264,0.24619331347235965,0.3476307839084119,0.24168826151096223,0.0,0.3726391015824399,0.49147250496663697,0.3746841925868039,0.8423473614427222,0.19187613714030585,0.44243796808773966,0.3870967741935484,0.8409837816410258,0.28739002932551316,0.6433214835811428,0.24013503830360722,0.5803655642075958,0.37476322772254644,0.29865199449505403,0.7072794511968742,0.36171631065149346,0.499099011688702,0.2843741861614291,0.9811452733175072,0.6541928248646978,0.13877737164682413,0.6136177397816447,,0.3589155492670956,0.22765370984980393,0.510388491731916,0.5162680141785587,0.3280357568097304,0.13346581404615304,0.696245490946407,0.4981551510326559,0.22965114054050179,0.29232070365358576,0.4177914110429448,0.5923442906574394,0.4454926624737941,0.25747915644923963,0.494888983977559,0.6407766990291263,0.4711447492904442
3,0.20382148884212134,0.7680191279813775,0.20382148884212134,0.5989289486120528,0.23243260453782577,0.5396495510677988,0.6027899128584839,0.5096452520749236,0.4442084837897641,0.6815707730303998,0.3352221108954517,0.9441104709416451,0.0,0.4219765754234815,0.07681433530095443,0.23127876677398346,0.47123449957895003,0.03377281365126795,0.23001105675878325,0.5254209171285837,0.0,0.5821925183890576,0.0,0.42032160582884676,0.04136600356494676,0.47380609509625543,0.1389391532470779,0.5844452336449754,0.23808146411578562,0.16233034422527695,0.5345881007616398,0.2759103555959741,0.41598858062038524,0.23948164507627717,0.0,0.47326469611424754,1.0251350234604764,0.25838039510309135,0.5472413988375623,0.2759103555959741,0.3014619878256625,0.4273876803548444,0.7504520215871082,0.4489558399866884,0.3624224412148724,0.4489558399866884,0.6747507935385677,0.3323840630028779,0.49203035878197027,0.5277633011606039,0.49990681844035495,0.6021687060706793,0.80105539613832,0.5403225453272492,0.4615494520794392,0.31060746533095124,0.32559763613681375,0.3346372051936458,0.7900759938077041,0.2297728914988404,0.2156510929730738,0.3373205741626795,0.0,0.17242209236278863,0.9701517994200914,0.5096796982714416,0.11750587807605915,0.0,0.2799043062200955,0.0,0.0,0.1705689244528345,0.0,0.34966819806023475,0.49933195356422116,0.40807851695362024,0.9193442028425859,0.416631316872097,0.7837772892292668,0.3103448275862068,0.8547673966276174,0.34561128526645757,0.6084393528528302,0.19597237239155005,0.6470685559116803,0.27728323915918646,0.22979981961267246,0.6934680229119439,0.3968692181940162,0.306290305413773,0.3236410005629919,0.9934892037127794,0.6575475383786538,0.35845830651713156,0.509798352522661,,0.18697188473595447,0.2578561052068196,0.7508424437041044,0.9127288696883572,0.139344808004856,0.40381443074143547,0.6730855577756324,0.5066363353681487,0.5376983381596225,0.40446549391068987,0.43251533742331294,0.4733996539792389,0.4402515723270436,0.21333987248651295,0.4922740455474728,0.5825242718446603,0.46263008514664095
4,0.19328755744952425,0.779831953973895,0.19328755744952425,0.633712993626519,0.22914525494919702,0.5342069793245071,0.5242140544727979,0.6349822129529185,0.4626842439825613,0.7847095025938494,0.2542948456894007,0.91683813951033,0.0,0.4202962206986265,0.13709027428597287,0.28213899678204174,0.40724389963646446,0.029867105638414174,0.2171301032409738,0.6164109267517102,0.0,0.5191028373060849,0.0,0.38520304406298395,0.05097761492255114,0.5098033006805768,0.13509854691187487,0.6678236643988289,0.34703707229623704,0.15967904763239815,0.546413349963554,0.24818417681550692,0.3435189013685445,0.22403121636167875,0.0,0.43546167891310944,0.9093647488938779,0.18603575747455267,0.5081286146833331,0.24818417681550692,0.2841354167874484,0.4045423675549169,0.6806369187878842,0.42012649098138444,0.3428319403444378,0.42012649098138444,0.6871181152879208,0.30379067566845214,0.469555308014322,0.5753523118754923,0.4576892673413688,0.5580456065789658,0.7036034396469357,0.5202805249515792,0.4512006858782773,0.24712314744624375,0.30490011370022035,0.38914304837665187,0.6467891214456291,0.19924219917974614,0.2309856678097246,0.3512705530642746,0.0,0.2019967337658232,1.136556760531385,0.5645331187132109,0.11012882743451244,0.0,0.5246636771300447,0.0,0.0,0.22394930110110375,0.0,0.35222052067381304,0.4594831703238381,0.36920248273791145,0.9200896855449932,0.4782214705176075,0.8389137302189394,0.3225806451612902,0.8409837816410258,0.28739002932551316,0.44878652375017003,0.19757717176971534,0.6705587333409014,0.3104038817313971,0.22645528038964816,0.6871175387141479,0.3589642704543734,0.12796857523168986,0.2959075453937396,0.9928357958259795,0.6844296174471501,0.3141933211852726,0.5581716852182751,,0.3224797273541658,0.20313205842493479,0.8209720817238515,0.8812303222308618,0.2993863457346448,0.33144838687855693,0.5703133543303208,0.4708268903960683,0.5003592839027593,0.42510148849796997,0.42760736196319027,0.4733996539792389,0.4088050314465405,0.21333987248651295,0.48205201350259097,0.6019417475728155,0.4569536423841056
5,0.23363224013493294,0.7347981160597495,0.23363224013493294,0.6664698214395266,0.24963279666085975,0.4945022994717348,0.5386954695253203,0.6289321613538963,0.5417218328660532,0.7603014389069015,0.5564173926694346,0.7122345643497703,0.0,0.46141599950600376,0.11506256485148436,0.5413531625823833,0.3937080661339191,0.010325594384449025,0.21034739865837013,0.5375165150802025,0.0,0.4772582278226627,0.0,0.35059685922496503,0.12043803231775435,0.5449505547197424,0.14370387167364718,0.6320488752691273,0.2782897725977248,0.1762146951412789,0.663741761613056,0.2526972643793259,0.10015697810958804,0.3631355663901725,0.0,0.45603096768431683,0.8733737938605002,0.44324277296105313,0.6941373143939976,0.2526972643793259,0.3407709491699166,0.4199316482862852,0.6785474220444166,0.5444208923703628,0.3876672480387935,0.5444208923703628,0.6894692671045324,0.3527545700759622,0.6019820921536951,0.6762397956823429,0.42256694162655145,0.595492738614906,0.7081086313227689,0.4534758529940595,0.4187431764093695,0.19815810592632097,0.3256326952956781,0.2296628025573231,0.565001895752969,0.4347739963907833,0.32488981831264546,0.32339449541284354,0.0,0.12397781182507829,0.6975747456839421,0.8440108764953692,0.0,0.0,0.8944954128440378,0.0,0.12119238338091289,0.28990610487367274,0.0,0.32414497192445113,0.5440040103849585,0.4933399225055105,0.8685663750944679,0.3803826456789256,0.7768789959883057,0.3529411764705882,0.9245863614289802,0.39304812834224595,0.6997747660418956,0.19827820881191685,0.6564594159199214,0.4042851005139334,0.24714203845464336,0.8597401466064153,0.4842013714135089,0.4430368524874203,0.322611444044179,0.9985669114862805,0.915456697587164,0.5419607467932125,0.5629640332561987,,0.4744773271984944,0.15777470224751838,0.5961673093319383,0.8774397991629322,0.2690516751845541,0.4253930586931485,0.3431416569052244,0.5828191741813001,0.6171353457453017,0.20301082543978333,0.5521472392638038,0.6247837370242216,0.576519916142557,0.34085335948994605,0.6372842675795176,0.8058252427184465,0.6423841059602643
6,0.5673955369604091,0.3922312541848846,0.5673955369604091,0.7405535058986678,0.5455730214977191,0.38864046570753813,0.3238980997483511,0.9024820248854799,0.2724955842796403,0.4304387091646067,0.2597392133034983,0.346804739717431,0.0,0.6198207846353134,0.8223207591480588,0.16992896600515803,0.18456855649810963,0.2495526066775672,0.4046074666188268,0.2764730394304639,0.13746266884807945,0.331183015959954,0.0,0.27424521424267445,0.3411164101009703,0.6293993960920584,0.16087972319819677,0.43225096728764323,0.3993336695161496,0.4501188360220561,0.2721879110016375,0.491731247407438,0.46397491148846065,0.08735808436744673,0.0,0.4861628953794156,0.3792537481594314,0.23112912383665335,0.5300441332871068,0.491731247407438,0.7124785295777671,0.22410529659884265,0.48795452645657444,0.39014699898093774,0.4304700637546984,0.39014699898093774,0.5208492036364242,0.40512235111566913,0.5055965817712791,0.22030409141937232,0.5474808711458713,0.5328233557452399,0.5067860659445937,0.4534129676823491,0.5323226404132283,0.2808973864762422,0.422524089268173,0.39232331672540915,0.4718480045540974,0.26918079620283386,0.5097324346405221,0.2611111111111109,0.03417069000201107,0.750754527162977,0.28161350844277644,0.6052446416973372,0.3069841064737053,0.9817465859714454,0.16249999999999962,0.116941823899369,0.0,0.35388883233228136,0.04554079652577757,0.23736600306278705,0.35763033596587007,0.4338246018622137,0.624821921753253,0.3116458366418523,0.6072744562660835,0.22641509433962256,0.8671293054143342,0.16809605488850765,0.2615925057996114,0.5200948526659396,0.21888351480787235,0.27851668660466206,0.5446588019533266,0.46953544838498656,0.43849897394095166,0.5108435922335479,0.48032307374032224,0.6847808485353306,0.585164587106148,0.33018292923033615,0.45221822015739493,,0.2693765736496027,0.2942436199956339,0.39054484761628366,0.4377206518902033,0.6258815210054319,0.40541168767254915,0.4182443591712736,0.20734120765462832,0.4565789911757096,0.8330852503382946,0.1914110429447853,0.24091695501730107,0.16247379454926605,0.3040706228543403,0.13854419245946836,0.22330097087378628,0.13245033112582769
7,0.6782742488394715,0.29126972535492857,0.6782742488394715,0.46472098621376207,0.6468765910877343,0.4508396702673637,0.5602763087722549,0.814746805585214,0.5302151748883461,0.4282087571079282,0.3170946238888212,0.7334061711376266,0.0,0.41520292873906167,0.40890819437131604,0.25451540140929074,0.21549148848306754,0.22152395510169015,0.25176136036454144,0.5377985834784725,0.10646418399353445,0.4101210219189839,0.0,0.5554390321841954,0.5166477503168787,0.3460862702237844,0.16621598952133396,0.3540690584773507,0.3725348554564158,0.5594529856904148,0.4919931253003386,0.29562810857002403,0.3312127294201187,0.47896329015255473,0.0,0.5069397976439969,0.8555084989898948,0.21483313750144664,0.5050638766989597,0.29562810857002403,0.26958792310750684,0.3469098739005543,0.6068822020350861,0.4222779349370042,0.4193841853612305,0.4222779349370042,0.4586800865407341,0.4127717589309386,0.3789236823047838,0.4896054087082557,0.4532515885618131,0.5453946478516261,0.6291279607023006,0.3466978833841539,0.31442318140349934,0.7349013207107054,0.3271841063148645,0.4013005299124072,0.864814007575876,0.18710664401431207,0.5705199801439557,0.19831223628691963,0.2768258430542709,0.26609021215902945,0.21388367729831118,0.3677435797654707,0.0,0.0,0.1645569620253159,0.11842210015126103,0.0,0.08121043539533312,0.0,0.2858601327207758,0.3924710296496991,0.351434181848398,0.493325337103585,0.3287431452414401,0.6228071226843659,0.37931034482758613,0.6838505707938811,0.19200626959247644,0.19253702493833685,0.2611758764784916,0.22323769029299587,0.4719015786893998,0.6465645822594879,0.6388889485996959,0.34643774266058597,0.30942728664742186,0.362646523800105,0.9830550761200068,0.6786338250049824,0.4015445892767096,0.4504666159226452,,0.48078210540325883,0.3590998443770975,0.27046409523179865,0.2833781305077019,0.5680980634044135,0.02286865267081,0.538468446220506,0.4482103988347541,0.3310000020948445,0.5578822733423542,0.42760736196319027,0.43555363321799323,0.4192872117400415,0.485532123589995,0.4547140208244186,0.5048543689320388,0.42667928098391633
8,0.4849861048992484,0.46589287415938707,0.4849861048992484,0.7439190346967719,0.5214743200772984,0.45362198559256295,0.4416977379394529,0.4180141223698446,0.30399147729072856,0.7091360775245918,0.5298117868859261,0.6275045047001155,0.0,0.22938980734173442,0.09336233021972837,0.5901633654041472,0.7058531903248493,0.2528362758543416,0.26085436109916904,0.5111666196029722,0.03019802692354812,0.6544670385441835,0.0,0.27470401065559313,0.38411729762910946,0.6334134097681545,0.12766921276697563,0.34066130559551855,0.28468641275580947,0.4249437867992269,0.29099469715558035,0.21890434100672748,0.22800734535022868,0.13420227453549846,0.0,0.32182434822031647,0.692784598791862,0.331274717610192,0.5761857853580604,0.21890434100672748,0.2669300716799988,0.35487017866940246,0.6283540917829976,0.4496646732126465,0.2525773767198748,0.4496646732126465,0.8069169569751257,0.3497933427335437,0.41748644821421127,0.21213713214422658,0.615357155505368,0.40390806690199127,0.5344432861143477,0.6998109414286718,0.7425648543320301,0.21867563917479238,0.3558830517887479,0.34057912226129533,0.5746430566384919,0.43539499676650373,0.414510224690734,0.3361945636623747,0.2815782180423272,0.07733093842022025,0.5801480002254626,0.20780931903771174,0.21080453663430243,0.5515860646893787,0.25107296137338914,0.24091019515750045,0.0,0.03455239343247489,0.0,0.41858090862685027,0.48799540337502845,0.35215886699517146,0.6749361680110469,0.25930226600702294,0.6462596931388404,0.31884057971014473,0.5752729737062661,0.6133069828722003,0.5373140272094824,0.02502252575846842,0.3126002820181059,0.28693139604986617,0.5200901642491103,0.5934602894385068,0.3378254109692488,0.6013192409414324,0.24957023257475766,0.6182345360963032,0.7015765651637933,0.5310263305778871,0.47017668738564705,,0.42619946112592444,0.7286682580892446,0.3570355575889755,0.8944691233613734,0.31599469998107127,0.5363173100703487,0.4474230567629326,0.39359484946658124,0.37593442297849183,0.6111637347767249,0.32576687116564423,0.2419982698961938,0.2568134171907755,0.22560078469838143,0.24361717301383537,0.36893203883495135,0.204351939451277
9,0.7420293292367042,0.2281997940242944,0.7420293292367042,0.7696105467114303,0.7738528843012421,0.36696405461423753,0.5061797676277172,0.3212763098214265,0.7488187896910458,0.5552316135496386,0.4926985379651747,0.36643359621412813,0.0,0.27939774496504827,0.6309585225705787,0.42913240660255353,0.5751277613392529,0.18101247879054416,0.37527836303690004,0.5510800325103868,0.16108327569192477,0.4927517707946056,0.0,0.24652500918377523,0.6167560564066971,0.664607098966715,0.15116730911744777,0.3179238055656144,0.3788107140300931,0.7072010087431788,0.4143191106169913,0.6174084228702985,0.4780566145348661,0.49606912194371755,0.8571428571428581,0.31282689096894134,0.5570301873502854,0.3999089823084362,0.6219070123531965,0.6174084228702985,1.0993786077651149,0.44836939418042715,0.6631279779319569,0.44879704293282124,1.0662382525916925,0.44879704293282124,0.8325392284783544,0.360311341252142,0.5382253281398364,0.4046145631239885,0.4915050320453039,0.5028163936096386,0.7659681644166835,0.5107924191356166,0.4971877527008627,0.2620564142153575,0.47229218028983494,0.4340409544767538,0.37754050479548773,0.4822169368596325,0.47343569780853434,0.26879084967320205,0.3618073059036524,0.17664812403834756,0.5383787661406023,0.5221718477388784,0.36115777232200424,0.0,0.2867647058823519,0.2751572327044007,0.0,0.036862095203701754,0.0,0.3343542623787646,0.4970420766231957,0.4536730211713212,0.43790526427271165,0.3919533573501884,0.7195904396090649,0.4642857142857142,0.6116178646379568,0.7556818181818182,0.45990280716908255,0.3072421962909387,0.15726771666453118,0.3957412819449467,0.7739025695452777,0.5429739153650348,0.4461449724131388,0.33887163810289456,0.34709099361495266,0.8602413939362434,0.5990611145528036,0.49775460313125724,0.3382585024154997,,0.5319070554145457,0.3761501998326973,0.40406907102835465,0.3921902381117866,0.24106433033179187,0.29043771107755895,0.7067398356644141,0.4659468438538203,0.5583681717661003,0.5303112313937751,0.4570552147239265,0.46799307958477526,0.4769392033542973,0.5541932319764589,0.47182998145770905,0.5242718446601943,0.42194891201513673
10,0.6793962062798163,0.28494816440075815,0.6793962062798163,0.6005889931112552,0.695336961680453,0.4390682883537567,0.3391883267799214,0.55960886773889,0.4001125913054035,0.4600036924176563,0.28750149145443765,0.34263955429647763,0.0,0.17920553963567504,0.49619646748171653,0.3641514768421084,0.44547874377051705,0.4119342135329923,0.6411051964245054,0.3424397593842156,0.1299878092043556,0.5278876225187915,0.023341392985864493,0.41921335326179265,0.6049359648447376,0.47549444137538854,0.14654135275790214,0.2526273580156652,0.27689427798867694,0.6142190532600643,0.3280995930996652,0.37393208254907095,0.3451484857818063,0.0,0.0,0.29801577733134604,0.4183582812492843,0.15050648072458808,0.2822467342885542,0.37393208254907095,0.3118110331119926,0.26271134694238424,0.5539097900854256,0.31209453257426684,0.3792130472959027,0.31209453257426684,0.3963227233992635,0.4176303288220066,0.28550023741510455,0.42367672058316086,0.6331412137683302,0.31277599025337727,0.48579902235446415,0.3762881751528885,0.3612354603747632,0.36444980005101935,0.6016806841225791,0.5305571841896096,0.6110084805718097,0.2929420715959375,0.13641367563974735,0.33192090395480234,0.2779988339146704,0.2672177130580085,0.4653782554774695,0.49240242036393483,0.20812481794827373,0.09076239623772957,0.5783898305084748,0.11892388871122406,0.0,0.09295702365805977,0.15072542580432424,0.2858601327207758,0.2747776285164447,0.25361099377816076,0.4822460575278578,0.4309956566851378,0.8026550576627288,0.5205479452054793,0.23938877941345738,0.18306351183063513,0.27343857365595076,0.45517298032916387,0.15857267182230733,0.4674953305730029,0.6950210090735254,0.4391294122398902,0.25277106378742253,0.1887468905961395,0.41494907432884004,0.8751155043664643,0.4926186528254255,0.1927315739157939,0.3811756986830332,,0.3973588737503875,0.6829611295494165,0.30552454096312964,0.18915893964244418,0.6855647087193606,0.26581580793959564,0.3368501238913668,0.29974449161633426,0.22170471754552362,0.6849120433017587,0.2588957055214724,0.3912197231833911,0.24109014675052384,0.5370279548798428,0.30280987020396505,0.2912621359223301,0.25070955534531675
