embedding_id,compute_herdans_v,compute_brunets_w,tuldava_ln_ttr,simpsons_index,sichel_s_measure,orlov_sigma,pos_frequencies_pos_frequencies_ADJ,pos_frequencies_pos_frequencies_ADP,pos_frequencies_pos_frequencies_ADV,pos_frequencies_pos_frequencies_AUX,pos_frequencies_pos_frequencies_CCONJ,pos_frequencies_pos_frequencies_DET,pos_frequencies_pos_frequencies_INTJ,pos_frequencies_pos_frequencies_NOUN,pos_frequencies_pos_frequencies_NUM,pos_frequencies_pos_frequencies_PART,pos_frequencies_pos_frequencies_PRON,pos_frequencies_pos_frequencies_PROPN,pos_frequencies_pos_frequencies_PUNCT,pos_frequencies_pos_frequencies_SCONJ,pos_frequencies_pos_frequencies_SYM,pos_frequencies_pos_frequencies_VERB,pos_frequencies_pos_frequencies_X,yules_k_characteristic,honores_r,renyis_entropy,perplexity,burstiness,hapax_dislegomena_rate,dugast_vmi,average_word_length,prosodic_patterns,compute_inversion_frequencies_classic_inversion,compute_inversion_frequencies_expletive_inversion,compute_inversion_frequencies_emphatic_inversion,clauses_per_sentence,modifiers_per_noun_phrase,coordinated_phrases_per_sentence,coordinate_phrases_ratio,sentence_length_variation,clause_length_variation,dependent_clauses_ratio,subordination_index,average_sentence_depth,compute_average_dependency_distance,frazier_depth,branching_factor_for_text,compute_hierarchical_structure_complexity,compute_yngve_depth,long_word_rate,short_word_rate,lexical_density,calculate_embedded_clause_ratio,ratio_of_stressed_syllables,pairwise_variability_index,compute_zipfian_loss,frequent_delimiters_rate,preposition_usage_in,preposition_usage_of,preposition_usage_to,preposition_usage_for,preposition_usage_with,preposition_usage_on,preposition_usage_at,preposition_usage_by,preposition_usage_from,preposition_usage_up,preposition_usage_about,preposition_usage_into,preposition_usage_over,preposition_usage_after,lessfrequent_delimiters_rate,parentheticals_and_brackets_rate,calculate_cumulative_syntactic_complexity,average_syntactic_branching_factor,calculate_structural_complexity_index,lexical_overlap,analyze_passiveness_average_passiveness,analyze_passiveness_std_passiveness,ratio_of_cleft_sentences,calculate_noun_overlap,pronoun_sentence_opening_ratio,calculate_fronted_adverbial_ratio,rare_words_ratio,summer_index,dale_chall_complex_words_rate,guirauds_index,syll_per_word,average_sentence_length,normalized_alliteration,tempo_variation,rhythmic_complexity,complex_words_rate,detailed_conjunctions_usage_coordinating,detailed_conjunctions_usage_subordinating,auxiliary_infipart_modals_usage_rate_1,auxiliary_infipart_modals_usage_rate_2,auxiliary_infipart_modals_usage_rate_3,auxiliary_infipart_modals_usage_rate_4,sentence_type_ratio_simple,sentence_type_ratio_compound,sentence_type_ratio_complex,sentence_type_ratio_compound-complex,figurative_vs_literal_ratio,flesch_reading_ease,GFI,coleman_liau_index,ari,dale_chall_readability_score,lix,smog_index,rix
102,0.6300463115758198,0.3126553802470327,0.6300463115758198,0.8833665297296777,0.6701626103930426,0.32459989396879685,0.23436993743109602,0.43573428294622896,0.7149760264254477,0.5728424478078876,0.3352723368205664,0.4443231602544628,0.0,0.19718870197039173,0.17317398154555558,0.3748249818869458,0.8722257858005369,0.22437159711058416,0.27086253894409806,0.5940779074732145,0.0,0.7812684337779469,0.033438819238733854,0.13354483755068308,0.5998759212802508,0.8029302744741014,0.11143279563093549,0.33716048261716225,0.2596939692355811,0.575826286585936,0.2404721436015449,0.14153609067804834,0.2001754269091564,0.049245745802991736,0.0,0.2232826770200469,0.46239151442209325,0.15251845183876261,0.39898665617689727,0.14153609067804834,0.16028315962883186,0.35299908354495263,0.6989471887577489,0.32181935559532165,0.16166619628746032,0.32181935559532165,0.8085354607571169,0.2805226989647562,0.25926923665001267,0.2346689667226249,0.583155885650828,0.45820858389334,0.6443550177005726,0.860680441059729,0.9075309025571354,0.145342933260355,0.2545194124592239,0.17137528846007946,0.30070842892398675,0.5573097434465101,0.2298751504083439,0.33147909216172433,0.4697497951602559,0.5750837807597047,0.10043147854913403,0.3761061946902649,0.7079646017699098,0.6374884875665723,0.22141466397688853,0.29969127130718454,0.37930044181220923,0.08369085571462467,0.0,0.4769415052904772,0.5401149705175456,0.23257216622470117,0.5482702891938992,0.1871741183495797,0.4575365532348637,0.4863945578231293,0.26431484661965854,0.6904761904761904,0.37698412698412687,0.11987682895749631,0.1598898017573529,0.25767904489457033,0.6696614163096627,0.5025071246857739,0.2069374234276294,0.817760828844023,0.18884852326920196,0.3112377847444027,0.6806972459494791,0.3523737662882244,0.6764227114846826,0.6178821675859749,0.7316924347076403,0.11400310368759867,0.25732348875190647,0.3246790756321945,0.36637102512852465,0.4589707604057978,0.4664395975769624,0.1722618226412203,0.7662111764619174,0.22601191699198686,0.1721450037565742,0.1741166453810132,0.2764910842385734,0.18631110401405257,0.17514595496246924,0.16784719458814182
103,0.5554543367863554,0.3867871551564852,0.5554543367863554,0.33957513867882355,0.5538311519617726,0.5181599629642526,0.3759767716944068,0.7499872471577496,0.24448563261746137,0.35422662736178806,0.4161281617272277,0.7621873405247089,0.0,0.28388640986935565,0.07229724363476504,0.2075710599469652,0.4880978903383781,0.34906402169397716,0.36056089592707063,0.5269428748770496,0.0,0.47258283987445104,0.0,0.6777539808095375,0.44514527711923185,0.22794638667983552,0.11360429138920844,0.25897852126914683,0.4598519755855951,0.44819084384557073,0.42791581727615596,0.36363106764375047,0.33218972753314396,0.1880292112477865,0.0,0.6487968156601863,0.7251167718530438,0.4172067910694106,0.6733259589853452,0.36363106764375047,0.46893484847636957,0.5237044255690982,0.7929600915172338,0.7375677159061734,0.4112274884405556,0.7375677159061734,0.7739102077949173,0.5835561918657959,0.5599601273737387,0.4008819085264184,0.5548304819954059,0.362107285127521,0.8624103055915989,0.4337647743749101,0.41552118989949444,0.7873023163082411,0.40201190442968526,0.4189645671336856,0.6649075209390513,0.3042797150691977,0.1590824531697287,0.26812553625107227,0.1671865412696338,0.3009933637139717,0.5659485156036522,0.33464566929133793,0.07874015748031399,0.07090177076281688,0.2626756643505337,0.08888481274989907,0.0,0.2053229314259103,0.03478001127984591,0.2812936713914953,0.651638518212469,0.5798269874623017,0.6247167415452533,0.4308044895903678,0.765419341380707,0.4642857142857143,0.6697993450177613,0.5909090909090908,0.3838383838383839,0.18571860607233906,0.23912118847129513,0.4617499009203476,0.5530424992265931,0.529362137927063,0.5662995490962656,0.3048676313373992,0.4034380220619862,0.9544733453731242,0.47846135133642487,0.3719699486283871,0.48118026051740914,0.38338872752080483,0.3926775512818024,0.22724769789058455,0.13809785732001364,0.10330697861024364,0.3969277200681698,0.6081000832312424,0.5648675091116354,0.6107464620915993,0.4290894618140009,0.5773577152249848,0.4679752066115708,0.5742869306087697,0.5757327321172371,0.5827262021198039,0.5671392827356146,0.5331476323119781
104,0.6172462226084305,0.32671960469309375,0.6172462226084305,0.4331857036458259,0.6382697906947118,0.48598629019832573,0.2643773016156746,0.880509372381337,0.26177841327627926,0.2943566001606648,0.2880012536207695,0.6090155076067191,0.0,0.13624911005044088,0.24335702547503865,0.330381044936439,0.4040971914312203,0.6190983211276195,0.33290352979986565,0.26314706497435375,0.02278370394789883,0.5802994942802653,0.0,0.5846209776412424,0.66290309384846,0.30319229227400246,0.1099593237282053,0.17585735204199135,0.2689728763757602,0.5397302284155683,0.3998205682609524,0.3029757451570424,0.38493265857911274,0.14264284991211382,0.0,0.5133312064743432,0.5753696206725583,0.2247328345078833,0.4492018129474199,0.3029757451570424,0.3172878547669659,0.3417651962966419,0.679942237918177,0.5260728015312578,0.3168519662149068,0.5260728015312578,0.5274562006533275,0.4439227779451198,0.4137791481585366,0.40320917188705646,0.5751009845547298,0.2638484972565683,0.6433211348700548,0.43103503748087496,0.4067333003964783,0.5402884501697923,0.43567642700022846,0.48152454980170667,0.7424042266596336,0.282602140834699,0.05791726197579229,0.20499497520734167,0.4260740616971949,0.25569335914163527,0.354253286654917,0.2274247491638791,0.0,0.0,0.05578563440220276,0.1510149995884582,0.28669531722260594,0.16104851636779008,0.0,0.22339788380914355,0.36652186211016186,0.38994699240046016,0.5364639173280917,0.6954374790415692,0.9471518629152946,0.3842364532019704,0.5549019384251955,0.4137931034482758,0.4367816091954023,0.2831351265456744,0.20944285031129314,0.4897511360835337,0.6377289717132325,0.5517074009275599,0.390490877861834,0.2985220952801401,0.3423504082200186,0.9342821858060854,0.559426993803991,0.21542057877669174,0.4776298260939296,0.27976187116852985,0.3121843234875108,0.25312981494312264,0.08887744960337109,0.3918540567974762,0.3271417403784236,0.6551280732434933,0.29283312602528944,0.3207633938836516,0.5981662465543421,0.36059174029176094,0.38533057851239727,0.31034482758620685,0.5244927239188357,0.3441984869957491,0.4170141784820696,0.303939514524473
105,0.6812349358483303,0.2680092970942949,0.6812349358483303,0.6527959295420608,0.7165326804576898,0.3981945300058115,0.389982988358011,0.613401848444703,0.4125555533300747,0.3345022582335816,0.34289915232819584,0.5914267266955583,0.3230497421836823,0.30431160563150084,0.06920945017470939,0.4357215573014373,0.6083382581827994,0.20010750134263913,0.38437003668632413,0.3951413537473695,0.022666564081845215,0.7057338474771913,0.03447035093761599,0.3642981299741365,0.6131837198150283,0.5111130150276496,0.11454397159459574,0.20292181201710172,0.4675567267624638,0.6300808988510977,0.40163345251120347,0.22721891569480096,0.2502498168010137,0.1772846848907701,0.2714285714285699,0.3184755847123671,0.6327491944833356,0.20538218439460434,0.44817529014113927,0.22721891569480096,0.21625160106021885,0.3556438141960309,0.67655388834219,0.46697654760829127,0.23074974221752856,0.46697654760829127,0.5450007459724953,0.47616794467268947,0.2910284123314513,0.3764949705611313,0.43430673495533345,0.4942608961504036,0.5843898135305403,0.46710490490224393,0.5199617856885786,0.45293101919780454,0.3773478162532454,0.2318205822345642,0.4924991056694143,0.6612146187091074,0.15077217576533994,0.2541189783872101,0.15845291597942937,0.19968888085203068,0.42346108492732,0.4440298507462683,0.149253731343282,0.0,0.5601460528967569,0.16848315252592835,0.15992891762977388,0.2218437739802316,0.050104674347625076,0.29327211020163707,0.39200625900562924,0.2908693016825119,0.5072407305022539,0.4993958094935438,0.9197675151793979,0.3979591836734693,0.6380657755779097,0.4285714285714284,0.42222222222222233,0.23791362458631676,0.1589608928092059,0.49518896271101154,0.7162835501507118,0.54036626493751,0.28266860218467793,0.550577657282098,0.27147321700601984,0.8072003504056613,0.5651197602121165,0.2925328619178361,0.4908119130365026,0.4592823431306694,0.2883950296484877,0.1678855842039193,0.19157774162577693,0.45455070588507246,0.35602875914895266,0.48542918864902196,0.3256876840823803,0.26577538350359703,0.7333392296466636,0.34004520238339847,0.41256574004507945,0.31460195828011916,0.5162943226070916,0.3426016487355043,0.3669724770642212,0.289614007162754
106,0.6096647187308522,0.33446278137957425,0.6096647187308522,0.5350839960596255,0.6240177197680269,0.44958240128059185,0.42297710374131736,0.576880848890152,0.2590374516973587,0.3550842384168904,0.4599426003404472,0.637656649813498,0.0,0.2932696395596633,0.15842766826463386,0.18944190543578118,0.49730678877464557,0.3304565577890097,0.4383191065969645,0.4026857092682427,0.0,0.5455413249830041,0.0,0.482057586509243,0.5005748119137166,0.39342203068602166,0.11415131937488511,0.29807915085757036,0.4469345128836229,0.5238690981234493,0.4448277388949354,0.3167665540739149,0.2613774589992043,0.15320898694264087,0.0,0.44945022366492116,0.6902767968624735,0.34906309852073814,0.6159312041269558,0.3167665540739149,0.25787131057134033,0.38812858663755856,0.707125463463879,0.5758877980075087,0.3041097920268765,0.5758877980075087,0.7278451887045378,0.5285890894372587,0.4355489672461364,0.3892753092706245,0.4639845134424875,0.41152465697144835,0.7542912253456316,0.4111563598568259,0.42843930219100923,0.5567095413614374,0.47054249607839094,0.48045957320129895,0.6154195715742519,0.23486947100065186,0.1300094694501644,0.2760968359774557,0.2550473362311537,0.20662787671175373,0.4771249221163076,0.5743243243243238,0.0,0.3244873833109133,0.15026941158791862,0.10169703801114693,0.1930673420035127,0.17552318588684576,0.0,0.3252146136953484,0.5985716449077708,0.44722210365467224,0.580393500972143,0.31273746352752446,0.6222241562210666,0.4814814814814814,0.7383595259063293,0.44444444444444436,0.4300411522633745,0.30010815961454873,0.209243293820137,0.5374750551997115,0.6234497791235563,0.5424432826153726,0.4300387649668844,0.5183584967867676,0.34935099685250437,0.9422219787347201,0.5769937373301504,0.39273153930207816,0.2552504004407909,0.32814197634306935,0.5190437580996593,0.2903314247752443,0.11992877613844082,0.3086455410330739,0.4755393882462308,0.42663268144185723,0.4283443503348391,0.26796283521967607,0.5232830672621945,0.48130265050339033,0.5224455296769352,0.4593444018731375,0.579831932773109,0.4675542425996536,0.508757297748125,0.4129725427775571
107,0.634718620527111,0.3121867399467224,0.634718620527111,0.7164767471914287,0.6457224995673606,0.3741823297251296,0.2852170899391141,0.366636394410668,0.7482573634815636,0.618882065446334,0.43049788653189053,0.6302555912805765,0.08337735516814919,0.27471541666415406,0.10137887570291881,0.36538246095301874,0.5811938522011828,0.2119524507045194,0.2932631898187568,0.5095760789693298,0.023400460264958928,0.7499500230632284,0.0,0.29962873175495996,0.4711681998027223,0.5822636164517775,0.12038327472849362,0.16390514492225142,0.5086663263041658,0.5481821180030846,0.36319457929265003,0.10659745190887707,0.42023919301284535,0.2177180340763845,0.25,0.211663385935542,0.6041126353829662,0.20923460215171022,0.5125349587310403,0.10659745190887707,0.1248479754954647,0.32174317585039075,0.6524787729338598,0.3567326587110613,0.1838191418365837,0.3567326587110613,0.7317358026798847,0.26105345315080547,0.2888015856459321,0.33395944330588023,0.4527937840039344,0.5246066016810426,0.735880855644306,0.6178182779552012,0.6635079762183664,0.40322927001148073,0.4409375570406641,0.29929079856601043,0.24383058362015378,0.4052947569369548,0.3463452266152383,0.4767272034544074,0.7077563580414523,0.38226157191674487,0.22697514152104367,0.34,0.5,0.2701357466063356,0.41699761715647465,0.22576742438474637,0.32145712443584895,0.06361850383220391,0.0,0.33918945897384706,0.4168878926248559,0.23860400321373756,0.5718049432149669,0.40180557090826596,0.7354402940502511,0.34210526315789463,0.5918572446391785,0.6052631578947368,0.4722222222222223,0.18450847641757492,0.17233926780399436,0.32202641415715466,0.6452750052384285,0.54444992884762,0.22473443216128874,0.6273366469158879,0.11649036963808755,0.6589678686263359,0.731668096615176,0.4760674522752137,0.42649987489935015,0.5003659612496405,0.9619055190260128,0.27731419216698733,0.2586362088378385,0.3189829514982963,0.29560815263671525,0.8447067932149063,0.2584458792550089,0.19039464607713824,0.7676852547944399,0.24193548387096778,0.3139556724267473,0.2252022137079608,0.29083828653412575,0.25138226311902473,0.28356964136780727,0.21719060883406308
108,0.46149575658592,0.4845372772070457,0.46149575658592,0.6151095597992257,0.37208825413737356,0.36884769674364026,0.20924349617230165,0.5556161069996383,0.568106769631697,0.38752706268218573,0.4804464351045723,0.6402771456207822,0.42311902259075046,0.42475886636567584,0.18297965756788348,0.16549350448306918,0.5231643262920163,0.3335737533859846,0.28898594931816496,0.3397047222329593,0.0,0.5118286173059166,0.0,0.3949772507098954,0.31040983544396733,0.4716395181902514,0.15835444318273698,0.22708863392082534,0.23924204365297136,0.2721270563134658,0.30725177015548416,0.312773388960428,0.3236922553090711,0.18385078433116903,0.0,0.35871315420500743,0.39762460483384343,0.3452677536192931,0.6074153066925722,0.312773388960428,0.5961232583351409,0.3110841098930146,0.6645950074857645,0.3233801856169665,0.40834995646139893,0.3233801856169665,0.7018521345059934,0.26886881845883454,0.4741103884165016,0.31044786553267223,0.639928148861321,0.4852307379229575,0.6143724156155563,0.6588613540220162,0.5647961898966269,0.5012196175092021,0.3342279581180587,0.3996516621500117,0.44533875474759793,0.3493026898841786,0.11030102758447037,0.17351308587967493,0.6762003420778203,0.24347870822722534,0.14457015383505914,0.8121019108280252,0.38216560509553993,0.11470732339971684,0.4249657244906744,0.14380090725142955,0.1364998405247754,0.3712750179201521,0.0,0.23737272908764223,0.5326347325623983,0.39777621477725106,0.6852392102799555,0.27600549986352857,0.615792860110868,0.2888888888888888,0.8096621140304401,0.48888888888888876,0.42222222222222233,0.2832839998235657,0.26185083050481167,0.1581771202571799,0.37112728807458845,0.4988406403612793,0.38349004989163005,0.5192159453965636,0.3407318489981468,0.7823266590525091,0.5803481640421949,0.4504251810019644,0.31194708492354667,0.45939025668517414,0.5520662170763987,0.2198905463142273,0.07720667339282598,0.2356929586070745,0.6283750966110194,0.3937066374058452,0.41711627746347624,0.41342837433892893,0.7213991951532307,0.294329155537292,0.2763899323816683,0.27203065134099613,0.21295347407255577,0.2833190283239192,0.4003336113427868,0.25459610027855173
109,0.6414313575412691,0.30497156276302667,0.6414313575412691,0.7856041902638096,0.662090784232433,0.3513476807767998,0.3059648057998239,0.5192943479897343,0.6253590529260254,0.5623621921527057,0.3022505424796966,0.5657947890915894,0.24569802471868663,0.3627698827486225,0.15791423567212154,0.43051197736355057,0.5523071086958075,0.23981980147163842,0.23810861697048832,0.487485840821578,0.0,0.6849247358407722,0.0,0.23066184567316722,0.46258871740150265,0.6668658657506263,0.11891508370289816,0.2799030578505037,0.47195920527092033,0.566704945764622,0.3501279716627596,0.16283535454989848,0.23898307907534597,0.10341606618628268,0.0,0.24859993970417463,0.47683620380571434,0.1431656376173445,0.4245024172616077,0.16283535454989848,0.17028755239395532,0.31795640241816503,0.6342946970012261,0.28513985008666787,0.16114569496124204,0.28513985008666787,0.6042478593278137,0.20787247157458658,0.27791039013480534,0.33272468942441547,0.5517271438808459,0.544427103016882,0.6406071924399455,0.6835329713999414,0.6728911752279285,0.3454826003749671,0.3649632554360559,0.1956905526547309,0.42372002594945984,0.4779477690568416,0.2898286415190279,0.4844209479213942,0.5626514980245855,0.15994208029989315,0.31656226153562567,0.2489539748953967,0.7531380753138059,0.3014066907741529,0.2093711885304471,0.28339007244947184,0.0,0.0249963005672296,0.0,0.3092433619484927,0.3519869859455912,0.21818168267604648,0.5729867405448866,0.5252581104406429,0.8669215515763756,0.3017857142857143,0.6512880961778479,0.5,0.39583333333333337,0.2001773164876949,0.17847991447812595,0.32680976729880384,0.6616640348464956,0.5638146396105049,0.2089860784152821,0.5667590967453634,0.2118783949257974,0.6073944613527337,0.6727709377386089,0.3546586300929293,0.4010504618580481,0.5542246096147316,0.539916579128559,0.32347298040958883,0.2391072158255461,0.5303091568659178,0.22416486790940773,0.5171793025408907,0.32027414894797324,0.20671418716946446,0.7737289759577827,0.24655845490034933,0.2707550713749064,0.199659429544487,0.29903668784586995,0.2238368031298035,0.3169307756463729,0.20127337843215298
110,0.47542502197518827,0.4627943080001493,0.47542502197518827,0.7051323916585298,0.488897393223896,0.42335873344564545,0.22296875230605864,0.517922799082301,0.5220695592281777,0.42876493237495744,0.40709588228143617,0.5618198007705165,0.0,0.32010394554876775,0.26961376466598275,0.46907589784873666,0.5623924211216659,0.33370091736148877,0.28283482017321504,0.3931280280161069,0.0,0.6411130079839178,0.0,0.3118697259169518,0.3997369307441917,0.5691467168295963,0.10991759854221217,0.2999676242291421,0.17892042272738007,0.3817630106032568,0.2648806724161554,0.21593904433062439,0.3518713727580182,0.24333192043831217,0.0,0.3424227367100596,0.41116355921406594,0.2441329747749046,0.5355311136435097,0.21593904433062439,0.2963250075893414,0.36183842395631066,0.6955723666074082,0.3998608566775634,0.23430919957133026,0.3998608566775634,0.6296912897819771,0.3088313526484047,0.36872232796412024,0.26249317789105175,0.561177750025719,0.45159217268757723,0.6637555249320536,0.7001730208938667,0.7006631701021598,0.31237649027429965,0.35609272008513565,0.013822213569819577,0.3538449818728634,0.5137024610283933,0.23182411420029325,0.4102643747456168,0.8527185036643998,0.36844488859445246,0.2734640259289682,0.5461847389558232,0.4016064257028099,0.21697650329826085,0.33493784510560104,0.09066964834728743,0.2581984935227694,0.1472146504235917,0.09974779079440287,0.2713116390497105,0.3724696375227739,0.30642300591488475,0.6873941353015808,0.39607889368953164,0.8233422308693041,0.3004201680672268,0.7351331644527496,0.676470588235294,0.5898692810457516,0.19079895207563655,0.2608964716366638,0.17227728635734826,0.48774437379864705,0.5186865394708224,0.30102931707732183,0.47785538139672573,0.25208575109463227,0.5988087941579594,0.6398519462563554,0.4132803104985151,0.4561058104312925,0.3608678323184591,0.7287077780485112,0.23395723939983515,0.2347019651757429,0.24510087082038215,0.4637099990539097,0.63484148931664,0.3581688948888223,0.27359230654782063,0.7124073173248429,0.2963838093281283,0.24351990984222427,0.2677735206470838,0.22525107604017203,0.28252060919379685,0.33361134278565574,0.2434540389972147
111,0.49121342854763556,0.44539725996502844,0.49121342854763556,0.6622049543050466,0.5186703160213068,0.44914098628093696,0.10654996004324731,0.48839201486354994,0.36683819086295105,0.5150297583274452,0.5157555676979133,0.5242735358838538,0.07776383026573833,0.2014494584454432,0.13300767144423217,0.49793676166704776,0.7989553236655295,0.2902678054064951,0.34941559505675135,0.5659722020084645,0.0,0.7488344226153816,0.0,0.3557104712245079,0.44680526235095264,0.5212596536313272,0.10323129049805287,0.22192157276664315,0.28945482638014486,0.4116442497549896,0.277270718364984,0.6494725215122044,0.21828744027429642,0.08801367335002759,0.0,0.6336593451748523,0.4628334105351981,0.5012806546744384,0.7503010105211293,0.6494725215122044,0.30320162507561554,0.7208314964381561,0.9261149648969353,0.6265133013100316,0.4000643569016617,0.6265133013100316,0.7580974435800109,0.8399507130758109,0.5123974762457049,0.2654313590150153,0.5222217337091623,0.33564932645569656,0.9001640269791144,0.6679343900184241,0.7260830624107193,0.16130336930804848,0.38320044650971674,0.17963868844889472,0.41063516254735205,0.6249095151016767,0.2695293592336482,0.5299913323562057,0.22031326320356492,0.23798385800264268,0.4415858784456102,0.26459143968871596,0.0,0.28029649453316186,0.0,0.7027779747385101,0.25016118633139856,0.30854344472443124,0.0,0.3930924336194849,0.8534891946385037,0.6068530996614573,0.6700508542489135,0.46178661699692974,0.8826918920133531,0.6717325227963526,0.4413626572060642,0.5957446808510638,0.31442080378250586,0.10597371486576844,0.23776623755764917,0.2239867181576984,0.5175585533871035,0.5060588935112293,0.5764348548009416,0.742923784790373,0.7708497694602118,0.43954736385922755,0.6256275818313609,0.5522858422880714,0.3453379472837393,0.375745231870029,0.7903407581360843,0.3718000796714067,0.14189592820340272,0.1934258322915202,0.09131075971437178,0.70160017684898,0.6242383876649966,0.13194522585284957,0.5927121567240086,0.45459215122251917,0.2932945154019538,0.45083014048531284,0.3564254970280793,0.448392183476717,0.3586321934945798,0.3723836052526864
112,0.6184989445476046,0.326996156718619,0.6184989445476046,0.5343557156416012,0.62816455159459,0.44338442672358575,0.1833055302010854,0.7400996346519888,0.37269045816696417,0.35518867240978125,0.5081279700681697,0.6282055592352961,0.0,0.2932485399435938,0.12489682151842867,0.31536143419818263,0.5532181678851529,0.3078846946044381,0.3537001302746914,0.32077745875863034,0.0,0.6909052517316281,0.0,0.48249014507449633,0.6596056432208731,0.39274210852774266,0.11477213365281198,0.18343565236586512,0.40216263339437264,0.5285091655013353,0.37518810047012185,0.3233808373453909,0.5856317770069419,0.19240198360238622,0.0,0.612108729964185,0.5856876259532173,0.48454808511883457,0.7142683226710136,0.3233808373453909,0.45553968414764434,0.5137237824143948,0.8556523659300844,0.6374337053209458,0.33265903108579303,0.6374337053209458,0.7795583308688785,0.5277466394988591,0.6344247500115013,0.36863236841643265,0.5469638187223591,0.4056682765087433,0.8291315189221836,0.3942781775692984,0.43455853179045206,0.3736596770295384,0.41314887315516136,0.2789573971660942,0.5142304371843309,0.41709378101006434,0.24611094914519469,0.3959528267893747,0.2743241697835085,0.44449019990319144,0.5278491663280085,0.16472868217054254,0.38759689922480595,0.0,0.19395238007277746,0.0875067536374972,0.24919156933011358,0.3301153381055888,0.06882315791393648,0.22140147734078658,0.5228930273184856,0.5950434866821406,0.5328300246492382,0.7831750712507926,0.917685871746617,0.6046511627906976,0.6956289945618265,0.18604651162790684,0.6382428940568476,0.21274148525751008,0.18311277418610716,0.39510411688143104,0.627643212109948,0.5516710025847461,0.5943832087459937,0.36827266984216506,0.3872093645674529,0.8628237546954488,0.6684214795640427,0.47443999532041226,0.39225106985682034,0.26790839984626597,0.5027877818879903,0.3113174948611916,0.07590830904948878,0.14094595531320067,0.2557328309284506,0.5223479257325904,0.6842399646124071,0.33651146748517463,0.5672106015713677,0.5588658311074586,0.40223516153268274,0.5274584929757343,0.5019471203115392,0.5396115690931965,0.5254378648874077,0.48778352566653443
113,0.6702561981782453,0.28049440256232583,0.6702561981782453,0.6470133091100619,0.6825334230892186,0.38939805191374693,0.26951285604151887,0.6799166492851951,0.4045446739350149,0.3800146361300772,0.4667789576390185,0.5423366542950803,0.0841816383369868,0.2872760821665832,0.10841797634009619,0.36941971222977854,0.8252396055474224,0.17607348768282138,0.2961487406534758,0.45161575591190806,0.0,0.7395961885873075,0.0,0.3691254393860753,0.713787934061959,0.5049363750645499,0.12084574906120625,0.23149861329544846,0.2305359041853556,0.5902973547454682,0.39464051680702994,0.3701464339169174,0.6813249993483071,0.1798540281500568,0.0,0.5213659263618635,0.646572155772872,0.4323956713568142,0.7654471618681015,0.3701464339169174,0.3661163043421333,0.5094354242302767,0.8204284241841076,0.5922501223890029,0.38226151512091994,0.5922501223890029,0.7993134185448112,0.5341165836987936,0.5457230417064804,0.328127162993148,0.4571735774866295,0.4528135739059891,0.8151254904456643,0.5709112586971968,0.6468585359978377,0.3882746771814976,0.38006309257802096,0.24646484443079433,0.5352937169166913,0.4049015577363785,0.46276788366311716,0.5747163393060966,0.1493156873505173,0.22580852349512312,0.3511570403279154,0.3586497890295357,0.25316455696202395,0.0,0.28151737867103627,0.0,0.09042394498898657,0.24408231116587623,0.03481728889107965,0.24336194849271311,0.5326347325623983,0.5351892795191172,0.48488132472644796,0.6412717969197846,0.9284039958478121,0.2826086956521738,0.6215091306527698,0.5217391304347826,0.5507246376811595,0.1671915646010746,0.15115271571107508,0.4027287735128028,0.6822528999372626,0.5678912948941034,0.5297682194057073,0.45508564035838245,0.4253959512843905,0.7131836158650543,0.7137720519020176,0.5573411225742336,0.4985651655181543,0.23917252336126352,0.39309842754255425,0.279989248683068,0.3072130492721051,0.19763074168916187,0.5664713886463337,0.4785269899768765,0.4405487773689289,0.40444080098373475,0.6076003478824867,0.4926032463529897,0.3909654395191591,0.4636015325670497,0.5039967206394753,0.4511866504321453,0.44203502919099374,0.3946677278153604
