author,sample_id,compute_herdans_v,compute_brunets_w,tuldava_ln_ttr,simpsons_index,sichel_s_measure,orlov_sigma,pos_frequencies_pos_frequencies_ADJ,pos_frequencies_pos_frequencies_ADP,pos_frequencies_pos_frequencies_ADV,pos_frequencies_pos_frequencies_AUX,pos_frequencies_pos_frequencies_CCONJ,pos_frequencies_pos_frequencies_DET,pos_frequencies_pos_frequencies_INTJ,pos_frequencies_pos_frequencies_NOUN,pos_frequencies_pos_frequencies_NUM,pos_frequencies_pos_frequencies_PART,pos_frequencies_pos_frequencies_PRON,pos_frequencies_pos_frequencies_PROPN,pos_frequencies_pos_frequencies_PUNCT,pos_frequencies_pos_frequencies_SCONJ,pos_frequencies_pos_frequencies_SYM,pos_frequencies_pos_frequencies_VERB,pos_frequencies_pos_frequencies_X,yules_k_characteristic,honores_r,renyis_entropy,perplexity,burstiness,hapax_dislegomena_rate,dugast_vmi,average_word_length,prosodic_patterns,compute_inversion_frequencies_classic_inversion,compute_inversion_frequencies_expletive_inversion,compute_inversion_frequencies_emphatic_inversion,clauses_per_sentence,modifiers_per_noun_phrase,coordinated_phrases_per_sentence,coordinate_phrases_ratio,sentence_length_variation,clause_length_variation,dependent_clauses_ratio,subordination_index,average_sentence_depth,compute_average_dependency_distance,frazier_depth,branching_factor_for_text,compute_hierarchical_structure_complexity,compute_yngve_depth,long_word_rate,short_word_rate,lexical_density,calculate_embedded_clause_ratio,ratio_of_stressed_syllables,pairwise_variability_index,compute_zipfian_loss,frequent_delimiters_rate,preposition_usage_in,preposition_usage_of,preposition_usage_to,preposition_usage_for,preposition_usage_with,preposition_usage_on,preposition_usage_at,preposition_usage_by,preposition_usage_from,preposition_usage_up,preposition_usage_about,preposition_usage_into,preposition_usage_over,preposition_usage_after,lessfrequent_delimiters_rate,parentheticals_and_brackets_rate,calculate_cumulative_syntactic_complexity,average_syntactic_branching_factor,calculate_structural_complexity_index,lexical_overlap,analyze_passiveness_average_passiveness,analyze_passiveness_std_passiveness,ratio_of_cleft_sentences,calculate_noun_overlap,pronoun_sentence_opening_ratio,ratio_of_sentence_initial_conjunctions,calculate_fronted_adverbial_ratio,rare_words_ratio,summer_index,dale_chall_complex_words_rate,guirauds_index,syll_per_word,average_sentence_length,normalized_assonance,normalized_alliteration,tempo_variation,rhythmic_complexity,complex_words_rate,detailed_conjunctions_usage_coordinating,detailed_conjunctions_usage_subordinating,detailed_conjunctions_usage_correlative,auxiliary_infipart_modals_usage_rate_1,auxiliary_infipart_modals_usage_rate_2,auxiliary_infipart_modals_usage_rate_3,auxiliary_infipart_modals_usage_rate_4,sentence_type_ratio_simple,sentence_type_ratio_compound,sentence_type_ratio_complex,sentence_type_ratio_compound-complex,figurative_vs_literal_ratio,flesch_reading_ease,GFI,coleman_liau_index,ari,dale_chall_readability_score,lix,smog_index,rix
Huneker James,,0.8728089782430359,12.738978452106474,0.8728089782430359,0.9857318457611334,16.754065002633805,8.10446971543145,0.07934054611025244,0.11282843894899536,0.0401854714064915,0.04482225656877898,0.02575991756826378,0.0994332818134982,0.0,0.17413704276146316,0.005667181865018032,0.023183925811437404,0.0824317362184441,0.07367336424523442,0.12467800103039671,0.019577537351880475,0.0,0.09428129829984544,0.0,137.52955887501489,3065.6176558077796,6.131057473227613,1.002846992743493,0.9618803770573906,0.04482225656877898,282.8856259659969,4.183925811437404,13.484498340751504,0.17647058823529413,0.023529411764705882,0.011764705882352941,2.0352941176470587,0.9251559251559252,0.5764705882352941,0.4225352112676056,13.484498340751504,8.332661596121099,3.8588235294117648,0.5030674846625767,4.270588235294118,3.5145474137931036,4.270588235294118,2.5837233587593658,2.6476043276661514,10.973347338935573,0.19783616692426584,0.5054095826893354,0.38794435857805254,0.5411764705882353,0.2828321279025504,0.46167471819645733,-0.01217959096109164,0.10097887686759402,0.16990291262135923,0.3300970873786408,0.16019417475728157,0.04854368932038835,0.05825242718446602,0.03398058252427184,0.04854368932038835,0.0825242718446602,0.014563106796116505,0.0,0.0048543689320388345,0.019417475728155338,0.0,0.02912621359223301,0.0061823802163833074,0.0,186,2.1882352941176473,12.511764705882353,0.7125193199381762,0.18470588235294116,0.35096702789760786,0.1411764705882353,0.5411764705882353,0.25882352941176473,0.0,0.23529411764705882,0.5816589386913962,2.126830768303564,0.19364331959976458,16.819204082417127,2.7068521380731583,22.83529411764706,0.0,0.02588801926550271,18.771413147578777,0.4937529715393915,0.5224111282843895,0.030911901081916538,0.026790314270994334,0.0,0.03400309119010819,0.008758371973209686,0.0036063884595569293,0.005151983513652756,0.38823529411764707,0.17647058823529413,0.21176470588235294,0.2235294117647059,0.24705882352941178,60.35,11.16,10.1,11.3,8.86,45.61,11.7,4.59
Huneker James,,0.872784655253371,12.793750440658323,0.872784655253371,0.9852620426475351,15.791229072112461,7.496387478377041,0.07172995780590717,0.11151295961422544,0.037371910789632305,0.04942736588306208,0.028933092224231464,0.10970464135021098,0.0,0.14767932489451477,0.007836045810729355,0.02652200120554551,0.08378541289933696,0.08921036769138035,0.12356841470765521,0.012658227848101266,0.0006027727546714888,0.09945750452079566,0.0,141.3518459779361,2547.5663869484183,6.084319605754079,1.0033023786428106,0.9788272847800359,0.05605786618444846,251.54671488848703,3.9909584086799277,13.724437796772062,0.06060606060606061,0.045454545454545456,0.015151515151515152,2.1818181818181817,0.9287531806615776,0.7272727272727273,0.4838709677419355,13.724437796772062,10.766244373333539,3.9242424242424243,0.5,4.5,3.788449466415568,4.5,2.5784030291590803,2.6431585292344786,11.854569504569502,0.16515973477998794,0.5201928872814949,0.3562386980108499,0.6818181818181818,0.28973048327137546,0.4805738194859534,0.040632214221185556,0.09764918625678119,0.18888888888888888,0.31666666666666665,0.2111111111111111,0.044444444444444446,0.05555555555555555,0.03888888888888889,0.05,0.05,0.022222222222222223,0.0,0.0,0.005555555555555556,0.005555555555555556,0.011111111111111112,0.0054249547920434,0.0,168,2.5454545454545454,13.840909090909092,0.7239300783604581,0.23030303030303034,0.36555051757576296,0.2727272727272727,0.5,0.36363636363636365,0.0,0.12121212121212122,0.568414707655214,2.0246361234435284,0.1609353507565337,15.860224301329632,2.594333936106088,25.136363636363637,0.0,0.029681978798586573,17.452789526575778,0.49031681986559195,0.5057263411693791,0.03616636528028933,0.019288728149487643,0.0,0.02471368294153104,0.013863773357444244,0.006027727546714889,0.008438818565400843,0.24242424242424243,0.2727272727272727,0.3484848484848485,0.13636363636363635,0.19696969696969696,66.67,11.33,8.82,11.3,8.67,43.87,11.2,4.35
Huneker James,,0.8695922184219071,12.866690134918182,0.8695922184219071,0.980605214451123,16.40595483332704,9.740578181858698,0.10974987238386932,0.11230219499744767,0.039305768249106685,0.049515058703420115,0.03573251659009699,0.12149055640632976,0.0015313935681470138,0.18785094435936703,0.016845329249617153,0.01225114854517611,0.049515058703420115,0.049515058703420115,0.13221031138335887,0.00816743236345074,0.0005104645227156713,0.07350689127105667,0.0,188.8432102616137,3194.1954252494634,5.688187365917887,1.0027404391833967,0.9222936814097882,0.03522205206738132,271.28177641653906,4.180193976518632,10.4113752546855,0.13333333333333333,0.0380952380952381,0.0,1.4666666666666666,1.1225806451612903,0.6571428571428571,0.45664739884393063,10.4113752546855,9.005069255418697,2.0476190476190474,0.296551724137931,3.780952380952381,3.469795037756203,3.780952380952381,2.5239015878301596,2.275140377743747,9.762256235827664,0.21541602858601328,0.5171005615109749,0.4104134762633997,0.3523809523809524,0.27156244023713905,0.44419571474256475,0.06542793986301626,0.11434405308831036,0.3103448275862069,0.4039408866995074,0.08866995073891626,0.03940886699507389,0.03940886699507389,0.024630541871921183,0.029556650246305417,0.029556650246305417,0.014778325123152709,0.0,0.0,0.0,0.0,0.019704433497536946,0.00408371618172537,0.0,161,1.5333333333333334,10.095238095238097,0.7161817253700867,0.12476190476190475,0.2997716440038198,0.0761904761904762,0.580952380952381,0.2571428571428571,0.0,0.09523809523809523,0.5946911689637571,2.152709929030185,0.2011764705882353,16.47063375880051,2.669218989280245,18.65714285714286,0.0,0.017964071856287425,13.89345920268887,0.49850032895848634,0.48596222562531904,0.04032669729453803,0.010209290454313425,0.0,0.03828483920367534,0.005615109749872384,0.005104645227156712,0.006125574272588055,0.42857142857142855,0.2857142857142857,0.23809523809523808,0.047619047619047616,0.12380952380952381,63.8,9.86,9.92,9.6,8.88,44.52,10.8,4.2
Huneker James,,0.865097205622321,13.030016963098912,0.865097205622321,0.9853218185576995,16.216711584452256,8.823627806858033,0.06385021603456553,0.09697551608257321,0.03648583773403745,0.052808449351896304,0.03216514642342775,0.09025444071051368,0.0014402304368698992,0.15170427268362938,0.0028804608737397984,0.016802688430148822,0.09313490158425348,0.07201152184349496,0.15122419587133942,0.01632261161785886,0.0,0.12193951032165147,0.0,141.98104630010124,2941.8043418947677,6.090182953657306,1.0026315001252935,0.9348811674451263,0.04080652904464714,265.02592414786363,3.912626020163226,9.547674639425916,0.16030534351145037,0.0,0.0,1.1908396946564885,0.8369098712446352,0.5038167938931297,0.41148325358851673,9.547674639425916,6.39283124474056,2.8473282442748094,0.41203703703703703,3.549618320610687,3.2243852459016393,3.549618320610687,2.3817037923908155,2.2467594815170426,8.449236641221374,0.15746519443110898,0.5247239558329333,0.3739798367738838,0.46564885496183206,0.29007036747458953,0.48816367940480215,-0.047531456027735806,0.1185789726356217,0.12121212121212122,0.2828282828282828,0.17676767676767677,0.08585858585858586,0.0707070707070707,0.03535353535353535,0.0707070707070707,0.0707070707070707,0.025252525252525252,0.015151515151515152,0.0,0.025252525252525252,0.0,0.020202020202020204,0.005760921747479597,0.0009601536245799327,233,1.7786259541984732,8.83969465648855,0.7359577532405185,0.15648854961832062,0.3011680154548469,0.09923664122137404,0.4198473282442748,0.26717557251908397,0.0,0.2366412213740458,0.6087373979836774,2.0614751774682003,0.1504524886877828,16.27961683049892,2.456072971675468,15.900763358778626,0.0,0.02318840579710145,12.538534508450443,0.4831323802393239,0.4896783485357657,0.04128660585693711,0.012481997119539127,0.0,0.025924147863658185,0.01200192030724916,0.007201152184349496,0.008641382621219395,0.42748091603053434,0.20610687022900764,0.25190839694656486,0.11450381679389313,0.0916030534351145,74.39,7.4,8.4,7.7,8.23,36.64,8.4,2.77
Hickson Sydney J  Sydney John ,,0.8490294506517455,13.764459662689955,0.8490294506517455,0.9804828444444451,13.815325114340405,10.219339466334688,0.1136,0.12533333333333332,0.050666666666666665,0.06613333333333334,0.0368,0.1296,0.0,0.19626666666666667,0.005333333333333333,0.016533333333333334,0.042133333333333335,0.0288,0.0976,0.020266666666666665,0.0,0.07093333333333333,0.0,189.8382222222222,2126.457618300991,5.679113380978236,1.002808843730774,0.9943893831909544,0.05226666666666667,192.64053333333334,4.28,22.52141129762375,0.25,0.125,0.0,3.25,1.2559241706161137,1.2142857142857142,0.584,22.52141129762375,13.091231466370935,5.125,0.5409836065573771,5.571428571428571,4.029686641011545,5.571428571428571,2.6549986311571065,3.4256,13.654318052978766,0.2144,0.4896,0.43146666666666667,0.7678571428571429,0.27796409548234363,0.4500408830744072,0.09482945748494785,0.0864,0.16877637130801687,0.4092827004219409,0.16455696202531644,0.016877637130801686,0.04219409282700422,0.046413502109704644,0.03375527426160337,0.07172995780590717,0.02531645569620253,0.012658227848101266,0.0,0.0,0.004219409282700422,0.004219409282700422,0.0021333333333333334,0.0,136,2.4285714285714284,17.955357142857142,0.7930666666666667,0.4589285714285714,0.44149776965715803,0.19642857142857142,0.8214285714285714,0.10714285714285714,0.0,0.125,0.5530666666666667,2.483202506644142,0.1524822695035461,13.879500471318604,2.7034666666666665,33.482142857142854,0.0,0.028126870137642132,31.423898800376865,0.4984011366526535,0.5072,0.038933333333333334,0.0128,0.0,0.031466666666666664,0.010133333333333333,0.017066666666666667,0.013333333333333334,0.30357142857142855,0.16071428571428573,0.30357142857142855,0.23214285714285715,0.10714285714285714,49.08,15.3,10.51,16.4,8.39,56.67,14.3,7.53
Hickson Sydney J  Sydney John ,,0.8498967914104999,13.733820308218839,0.8498967914104999,0.9833629613789416,13.752779830503764,9.150853775361213,0.09080902586681343,0.1309851403412218,0.04953219592735278,0.06439185470555861,0.03962575674188222,0.12217941662080352,0.0,0.18712162905888827,0.012658227848101266,0.012107870115575124,0.03632361034672537,0.05613648871766648,0.09135938359933957,0.020913593835993397,0.0,0.08475509080902587,0.001100715465052284,160.86680888532416,2177.5423045740613,5.909457531952543,1.0029315282116438,0.9615225132698642,0.050082553659878924,190.9306549257017,4.447440836543754,17.47973777374503,0.2708333333333333,0.10416666666666667,0.0,3.8958333333333335,1.1402714932126696,1.4166666666666667,0.6290322580645161,17.47973777374503,11.73335404827717,5.854166666666667,0.6083333333333333,5.895833333333333,3.888072357263991,5.895833333333333,2.605575054729502,3.248761695101816,15.5764678030303,0.2239955971381398,0.4634012107870116,0.41221794166208037,0.7916666666666666,0.2741273100616016,0.45257731958762887,0.019089473937846865,0.0787011557512383,0.1836734693877551,0.3877551020408163,0.11836734693877551,0.024489795918367346,0.044897959183673466,0.053061224489795916,0.0653061224489796,0.04081632653061224,0.04897959183673469,0.012244897959183673,0.004081632653061225,0.00816326530612245,0.00816326530612245,0.0,0.004402861860209136,0.0,134,2.7916666666666665,20.322916666666664,0.7875619152449091,0.5625,0.41814321709194324,0.20833333333333334,0.9166666666666666,0.14583333333333334,0.0,0.14583333333333334,0.5520088057237205,2.482539645474709,0.16777710478497881,13.81776591659092,2.6802421574023114,37.854166666666664,0.0,0.022058823529411766,23.425709997540928,0.49684228080329074,0.5024766097963677,0.04292790313703908,0.008805723720418272,0.0,0.026967528893780957,0.012107870115575124,0.022564667033571822,0.010456796917996699,0.125,0.1875,0.375,0.3125,0.125,46.14,17.17,11.38,18.5,8.77,60.02,15.5,8.53
Hickson Sydney J  Sydney John ,,0.8485529241318027,13.794415912218044,0.8485529241318027,0.9814823322033157,13.603665724723458,9.740559527030474,0.10259238830667403,0.13568670711527855,0.049641478212906785,0.05570876999448428,0.038058466629895205,0.12575841147269717,0.0,0.19360176503033646,0.00441257584114727,0.014340871483728626,0.049641478212906785,0.03640375068946498,0.0954219525648097,0.01654715940430226,0.0,0.0821842250413679,0.0,179.66095816541014,2151.0313490932626,5.754953779623094,1.0029053140775372,0.9673452279954408,0.053502482073910645,186.83066740209597,4.422504136789851,17.953440574179535,0.3137254901960784,0.19607843137254902,0.0,3.5686274509803924,1.2374100719424461,1.3529411764705883,0.626984126984127,17.953440574179535,11.89549498420625,5.0,0.5847457627118644,5.882352941176471,3.883087400681044,5.882352941176471,2.5920861574536675,3.328185328185328,14.459214369508485,0.22448979591836735,0.4638720353006067,0.42801985659128516,0.803921568627451,0.2744453574363188,0.4504258943781942,0.061564449092069616,0.0821842250413679,0.16326530612244897,0.40408163265306124,0.16326530612244897,0.036734693877551024,0.036734693877551024,0.04081632653061224,0.036734693877551024,0.044897959183673466,0.044897959183673466,0.004081632653061225,0.004081632653061225,0.004081632653061225,0.012244897959183673,0.004081632653061225,0.001654715940430226,0.0011031439602868175,122,2.392156862745098,18.970588235294116,0.7909542195256482,0.41764705882352937,0.4604796656654336,0.11764705882352941,0.8823529411764706,0.29411764705882354,0.0,0.1568627450980392,0.5394373965802537,2.511770734371447,0.17134146341463416,13.668601515959706,2.6850523993381135,35.549019607843135,0.0,0.022235948116121063,26.235176880654844,0.49824743702894964,0.49862107004964146,0.043574186431329286,0.0126861555432984,0.0,0.03033645890788748,0.00882515168229454,0.013789299503585218,0.00827357970215113,0.0784313725490196,0.2549019607843137,0.4117647058823529,0.2549019607843137,0.19607843137254902,47.76,16.24,11.38,17.8,8.76,59.25,15.1,8.18
Hickson Sydney J  Sydney John ,,0.8482778583166327,13.814285411032026,0.8482778583166327,0.9819037183139749,13.421137366823965,9.434040071374046,0.0905982905982906,0.1339031339031339,0.041595441595441596,0.044444444444444446,0.034757834757834755,0.13048433048433047,0.0,0.20113960113960114,0.018233618233618232,0.009116809116809116,0.05071225071225071,0.049002849002849,0.10598290598290598,0.013105413105413105,0.0,0.07635327635327635,0.0005698005698005698,175.26481116224707,2186.8790864163116,5.7881628982240265,1.0029978528352024,0.9694162067277309,0.046153846153846156,181.8945868945869,4.41994301994302,16.362948809734753,0.14583333333333334,0.1875,0.0,3.8541666666666665,1.2300683371298406,1.2291666666666667,0.5966386554621849,16.362948809734753,10.9389638945233,4.458333333333333,0.5607476635514018,6.270833333333333,3.8605741066198007,6.270833333333333,2.603664766508279,3.2905982905982905,14.958713624338623,0.22621082621082622,0.4672364672364672,0.4096866096866097,0.8333333333333334,0.2680970957954053,0.4371171171171171,0.028074366277964467,0.08831908831908832,0.18552036199095023,0.43891402714932126,0.12669683257918551,0.04072398190045249,0.05429864253393665,0.013574660633484163,0.01809954751131222,0.06334841628959276,0.027149321266968326,0.004524886877828055,0.00904977375565611,0.00904977375565611,0.00904977375565611,0.0,0.002849002849002849,0.0011396011396011395,129,2.6875,19.625,0.788034188034188,0.40625,0.4464705337421497,0.20833333333333334,0.9166666666666666,0.22916666666666666,0.0,0.041666666666666664,0.5618233618233618,2.489013621966574,0.17144678138942002,13.486830127742653,2.629059829059829,36.5625,0.0,0.01880674448767834,20.53448150198966,0.49862637103097257,0.4831908831908832,0.040455840455840456,0.009116809116809116,0.0,0.0301994301994302,0.009116809116809116,0.010256410256410256,0.003418803418803419,0.16666666666666666,0.20833333333333334,0.375,0.25,0.20833333333333334,48.67,16.19,11.73,17.7,8.8,59.07,15.3,8.3
Hickson Sydney J  Sydney John ,,0.8443293444131736,13.975685784276488,0.8443293444131736,0.9837104224405816,13.369642680907345,9.442634152861944,0.10158730158730159,0.1306878306878307,0.05767195767195767,0.06190476190476191,0.03015873015873016,0.12328042328042328,0.0,0.20687830687830688,0.004761904761904762,0.018518518518518517,0.054497354497354496,0.011111111111111112,0.08095238095238096,0.03333333333333333,0.0,0.08465608465608465,0.0,157.604770303183,2170.3891384745584,5.939906999099426,1.002798615494205,0.9790466691761863,0.04656084656084656,180.45291005291006,4.266666666666667,17.555742127083466,0.1836734693877551,0.30612244897959184,0.0,4.408163265306122,1.2451456310679612,1.1428571428571428,0.6,17.555742127083466,9.588825696157611,7.755102040816326,0.6666666666666666,6.224489795918367,3.8978815860945137,6.224489795918367,2.5966429134655313,3.4793650793650794,15.150934269811819,0.1984126984126984,0.46825396825396826,0.4507936507936508,0.8979591836734694,0.28777652793400826,0.4743569512387565,-0.03972625641189532,0.06984126984126984,0.12941176470588237,0.37254901960784315,0.21176470588235294,0.03137254901960784,0.054901960784313725,0.043137254901960784,0.06666666666666667,0.043137254901960784,0.01568627450980392,0.00392156862745098,0.0,0.00784313725490196,0.00392156862745098,0.01568627450980392,0.0015873015873015873,0.0,158,3.2244897959183674,20.897959183673468,0.7984126984126985,0.32653061224489793,0.3853307671122287,0.24489795918367346,0.8979591836734694,0.32653061224489793,0.0,0.1836734693877551,0.5370370370370371,2.5418002917090954,0.1381692573402418,13.433276221864496,2.8222222222222224,38.57142857142857,0.0,0.034904013961605584,25.841747587331376,0.49523158318876875,0.5301587301587302,0.03650793650793651,0.020634920634920634,0.0,0.03439153439153439,0.003703703703703704,0.012698412698412698,0.01746031746031746,0.14285714285714285,0.02040816326530612,0.42857142857142855,0.40816326530612246,0.22448979591836735,52.06,17.11,9.99,18.6,8.3,59.24,14.9,8.1
Townsend Martin I  Martin Ingham ,,0.8530375482513016,13.580954067286344,0.8530375482513016,0.9790666526538424,14.332139772284973,10.58640206227963,0.05919329491880566,0.14038763750654792,0.03614457831325301,0.03352540597171294,0.05552645364064956,0.107386066003143,0.0,0.1686746987951807,0.019381875327396544,0.015191199580932426,0.05814562598218963,0.08643268727082241,0.11576741749607124,0.017286537454164485,0.0,0.08590885280251441,0.0010476689366160294,204.09512877848883,2169.715344348628,5.578053165635732,1.0027768205540726,1.0120526454250924,0.044525929806181246,207.25039287585122,4.103719224724987,29.045385123481076,0.20930232558139536,0.046511627906976744,0.023255813953488372,4.488372093023256,0.919917864476386,2.511627906976744,0.7777777777777778,29.045385123481076,15.190843924233926,6.069767441860465,0.6260869565217392,6.348837209302325,4.019828510182208,6.348837209302325,2.5962289073949925,3.8376113148245157,16.113496258263698,0.16972236773179675,0.49083289680460973,0.3499214248297538,0.813953488372093,0.2689627712522397,0.4456175632646221,0.15858126702309025,0.09219486642221059,0.15019762845849802,0.42292490118577075,0.13043478260869565,0.05533596837944664,0.043478260869565216,0.023715415019762844,0.019762845849802372,0.02766798418972332,0.07114624505928854,0.015810276679841896,0.003952569169960474,0.003952569169960474,0.011857707509881422,0.019762845849802372,0.003666841278156103,0.0,148,3.441860465116279,23.91860465116279,0.785227867993714,0.22093023255813954,0.32959322324180557,0.2558139534883721,0.6744186046511628,0.23255813953488372,0.0,0.16279069767441862,0.5667888947092719,2.2774189965995584,0.12914691943127962,14.39619369402382,2.631220534311158,44.395348837209305,0.0,0.018474374255065554,41.52064914027412,0.49502588824686233,0.5128339444735464,0.06600314300680984,0.01676270298585647,0.0,0.01571503404924044,0.008381351492928235,0.00785751702462022,0.004714510214772132,0.06976744186046512,0.2558139534883721,0.37209302325581395,0.3023255813953488,0.13953488372093023,56.36,18.01,9.59,20.5,9.03,62.01,12.6,7.79
Townsend Martin I  Martin Ingham ,,0.8508861143903749,13.68799602205816,0.8508861143903749,0.9817462450356835,13.890716967064053,9.643603191481477,0.0633879781420765,0.15683060109289618,0.05191256830601093,0.047540983606557376,0.03224043715846994,0.11693989071038251,0.0,0.18524590163934426,0.01639344262295082,0.013114754098360656,0.054098360655737705,0.04918032786885246,0.1005464480874317,0.018032786885245903,0.000546448087431694,0.09398907103825137,0.0,177.07306876884948,1941.4313998977373,5.775662919690612,1.002911970258377,1.0024266636960415,0.06229508196721312,194.75901639344264,4.2896174863387975,19.428957125898446,0.25,0.14583333333333334,0.0,4.5625,1.132867132867133,1.2291666666666667,0.6140350877192983,19.428957125898446,11.040016328812602,6.208333333333333,0.6466165413533834,5.854166666666667,3.7154882154882154,5.854166666666667,2.547049933243944,3.4901639344262296,14.800729767917266,0.20382513661202187,0.4814207650273224,0.3945355191256831,0.7708333333333334,0.2695267410542516,0.44315806399742724,0.038503672268749546,0.0912568306010929,0.14869888475836432,0.4312267657992565,0.1524163568773234,0.02973977695167286,0.040892193308550186,0.03717472118959108,0.05947955390334572,0.040892193308550186,0.03345724907063197,0.0,0.011152416356877323,0.0,0.007434944237918215,0.007434944237918215,0.00273224043715847,0.0,118,2.4583333333333335,20.291666666666668,0.8,0.4375,0.4484347778663024,0.2916666666666667,0.8333333333333334,0.22916666666666666,0.0,0.10416666666666667,0.5650273224043716,2.420852684293857,0.1500607533414338,13.955608779033705,2.8404371584699453,38.125,0.0,0.018960244648318043,28.53187179862782,0.49625950068989405,0.5289617486338798,0.03825136612021858,0.016939890710382512,0.0,0.02622950819672131,0.008743169398907104,0.01092896174863388,0.006010928961748634,0.16666666666666666,0.20833333333333334,0.25,0.375,0.25,47.46,15.47,10.46,17.2,8.49,56.95,13.8,7.35
Townsend Martin I  Martin Ingham ,,0.849551055804393,13.741795027401924,0.849551055804393,0.981281706654466,13.856890638658944,9.953980156314808,0.06417112299465241,0.15454545454545454,0.051871657754010696,0.046524064171122995,0.031016042780748664,0.12085561497326203,0.0,0.18502673796791444,0.016577540106951873,0.01229946524064171,0.058288770053475936,0.05026737967914439,0.09946524064171124,0.01764705882352941,0.0005347593582887701,0.09090909090909091,0.0,181.83533987245846,1963.3262395363104,5.739407287662,1.0028455173217885,1.0091041817291453,0.05561497326203209,193.79893048128343,4.253475935828877,18.952572384771415,0.22,0.14,0.0,4.36,1.1318181818181818,1.14,0.603448275862069,18.952572384771415,10.700122547605613,5.9,0.631578947368421,5.86,3.697802197802198,5.86,2.58011238035863,3.4663101604278075,14.678478354978354,0.19679144385026737,0.4834224598930481,0.39197860962566844,0.76,0.2703422053231939,0.44387998094935704,0.056913504561648585,0.09090909090909091,0.15129151291512916,0.43911439114391143,0.15129151291512916,0.02952029520295203,0.033210332103321034,0.033210332103321034,0.06273062730627306,0.04059040590405904,0.033210332103321034,0.0,0.01107011070110701,0.0,0.007380073800738007,0.007380073800738007,0.0021390374331550803,0.0,123,2.46,19.93,0.8016042780748663,0.4,0.4363484845854286,0.3,0.8,0.24,0.0,0.1,0.5572192513368984,2.4390263336891636,0.14667458432304037,13.921168430892697,2.8128342245989306,37.4,0.0,0.02033492822966507,27.57372662517709,0.49623858122482356,0.5267379679144385,0.0374331550802139,0.015508021390374332,0.0,0.026203208556149733,0.008556149732620321,0.0106951871657754,0.0058823529411764705,0.18,0.2,0.26,0.36,0.22,48.47,15.1,10.17,16.5,8.36,55.16,13.6,6.85
Townsend Martin I  Martin Ingham ,,0.8574010584292693,13.401843400630298,0.8574010584292693,0.9779802991137542,14.61030966734271,10.469277138901763,0.06804572672836146,0.1360914534567229,0.03973870440936309,0.03647250952640174,0.0457267283614589,0.1241154055525313,0.0,0.16276537833424062,0.018508437670114317,0.009254218835057159,0.05715841045182363,0.08056614044637997,0.11431682090364725,0.021230266739248774,0.0005443658138268917,0.085465432770822,0.0,214.7533507241962,2198.8345277210756,5.505061318186738,1.00288293962239,1.0027567262592623,0.0522591181273816,215.37343494828525,4.262384322264562,28.459947851196194,0.18604651162790697,0.046511627906976744,0.0,4.813953488372093,1.0984340044742729,2.0,0.7196969696969697,28.459947851196194,11.594434085908363,6.255813953488372,0.6386554621848739,6.488372093023256,4.157190635451505,6.488372093023256,2.6378211410825845,3.8513881328252584,15.398541897379102,0.2014153511159499,0.4839412084921067,0.35601524224278713,0.7674418604651163,0.26732473811442387,0.43716577540106955,0.2223587747408777,0.08873162765378334,0.15319148936170213,0.4425531914893617,0.13617021276595745,0.03404255319148936,0.03404255319148936,0.02553191489361702,0.01702127659574468,0.04680851063829787,0.07234042553191489,0.00425531914893617,0.00851063829787234,0.0,0.00851063829787234,0.01702127659574468,0.004899292324442025,0.0010887316276537834,152,3.5348837209302326,23.127906976744185,0.7746325530756668,0.26976744186046514,0.39972949209051895,0.32558139534883723,0.6976744186046512,0.18604651162790697,0.0,0.11627906976744186,0.5639629831246598,2.2944031803117793,0.15918869084204057,14.675606800002692,2.7022318998366903,42.72093023255814,0.0,0.017934446505875078,38.3679208443574,0.498259144904079,0.5084376701143168,0.051714752313554706,0.021230266739248774,0.0,0.021774632553075667,0.007076755579749592,0.004899292324442025,0.005443658138268917,0.18604651162790697,0.16279069767441862,0.27906976744186046,0.37209302325581395,0.20930232558139536,51.04,17.24,10.57,19.7,9.18,62.34,13.4,8.5
